Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons
50-54,529,529,529,529,529,540.4,553.8312152,571.0687795,587.0977822,601.9998739,618.7992371,635.788598,646.6872423,655.8746952,656.1051848,652.0922642,642.5878604,635.6267992,628.3735904,619.1978782,607.4799927,595.8255386,581.2182859,565.9719539,556.3599287,556.9877931,563.3653749,573.0811014,581.8045852,591.3864577,600.1989036,607.8019006,622.6152679,643.0801442,660.4141376,658.5819738,657.5566318,664.3851353,671.5287644,673.4380002,668.9222002,662.6681054,661.2445738,656.8619016,644.7429435,642.7748669,638.8881058,639.0726862,636.0674691,625.4592749,629.9479091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59,502.1,502.1,502.1,502.1,502.1,495.1,491.9277262,494.7733575,502.6980428,514.59977,526.8991873,540.5900932,556.7896976,572.0775618,588.3144544,605.2926715,621.6877313,633.1261398,641.973074,642.797705,638.7798692,630.1213152,624.3197749,615.6704515,606.9571907,595.3886617,585.164223,570.5801989,555.302749,546.3860895,554.0651049,559.0897639,569.0872058,582.3636614,590.825839,596.7882085,605.3722668,623.3488687,643.9426806,661.8609419,660.9150451,660.7302463,668.0776006,675.5290452,678.3870323,674.8297388,669.5415431,668.8083262,665.2342488,654.3216244,653.3039327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64,517.2,517.2,517.2,517.2,517.2,526,529.3298343,525.6706651,500.9968332,483.0988815,476.5987177,474.191106,477.8920471,484.880876,496.2276508,508.5930496,522.3895314,539.7383111,554.7768802,570.3982947,587.1806416,603.5238426,615.7194649,624.2702572,625.4561625,621.1893356,613.9625237,607.4793043,599.9039599,591.5848392,587.4690108,576.6118349,566.7307583,555.3716118,534.5864396,538.817813,543.9577293,556.0407189,568.449145,576.4007862,582.2011261,590.6525091,608.0757002,627.5888749,644.8303301,643.8786779,643.8318059,650.9487057,657.9124493,660.6411789,657.1351747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-69,378,378,378,378,378,391.4,406.7229239,429.6760041,467.5996567,490.501019,500.1000926,503.5912916,501.0892648,477.3801639,460.2319567,455.2930446,453.5909453,456.7491359,464.4812495,475.6993559,487.9835537,501.2371809,517.4178526,532.774842,549.3618346,565.5902145,582.1642742,592.8800776,602.0044741,604.1848091,600.2516274,591.9054211,587.319031,584.4158008,575.1983618,568.2023848,558.4996269,551.8994746,541.1751867,521.7872265,526.3841449,531.8010297,543.6960856,555.6788945,563.655327,569.7997167,578.4819453,595.5869049,614.560158,631.6389632,631.2483748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-74,328.5,328.5,328.5,328.5,328.5,335.3,339.2191192,338.1814804,343.0985796,353.7998861,366.6996091,381.79332,404.4936012,440.684716,462.2352701,472.2990013,474.6942621,473.4469362,452.0813126,436.0986739,431.1851708,430.3469154,434.4173676,440.5801779,452.0696842,464.6923182,478.0720977,494.1848736,509.1048349,524.7878264,535.6677763,543.0171471,554.1739598,567.4013335,574.9251417,567.9958018,560.7002445,559.2054835,556.5960507,548.5191483,542.2138772,533.3524667,527.2864766,517.2960766,499.4704085,504.2532808,509.7553998,521.1445341,532.39033,540.1179444,546.4040273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-79,279.2,279.2,279.2,279.2,279.2,280.1,282.1159007,285.2834915,289.2992172,295.9003072,303.0999982,307.6948815,307.6950055,312.3879034,323.2535206,336.197273,350.794657,370.5597028,405.0890876,426.0041825,434.9911063,438.3484627,437.2170473,417.3824341,404.1737869,400.8945278,399.6784828,403.3898128,410.805637,421.5918891,435.3321456,446.6610256,461.6207955,478.8791622,492.0004993,499.3572227,506.6450101,519.6184703,531.9777559,539.4908399,533.7569741,527.7041744,527.0026567,525.4514153,519.1320287,513.9285493,506.3650909,501.3706743,492.6768619,477.2815395,482.5303436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80-84,209.8,209.8,209.8,209.8,209.8,212.5,216.7122144,221.4863745,225.2994469,229.500258,231.7999495,235.7959855,239.8961796,245.5912703,252.4649323,259.9013382,266.0989016,266.6733908,271.392935,281.8036656,293.3933392,307.0654261,323.9178718,355.7878275,374.3792214,381.8001423,385.5814952,384.2924693,368.8070966,358.4946265,365.1657284,368.7906605,374.4649421,380.9453328,383.2920838,393.444688,403.8374063,419.3015475,434.565313,446.3209782,453.5316682,460.6430732,472.8293465,484.5939541,491.9336181,487.8091899,483.5185016,484.1739435,483.8036201,479.8502843,476.1966851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-89,140.6,140.6,140.6,140.6,140.6,143,143.1080659,141.8908361,143.3998161,145.8002534,148.9999795,153.8973607,159.0977233,163.9945462,169.4771669,172.802795,177.90066,183.3829051,188.3980992,195.6052667,203.2978999,208.5786049,209.9135844,214.3939157,223.6889483,234.9005677,245.3901708,259.897514,285.1084102,301.2972972,299.1683017,294.7044057,292.0300413,290.0417321,285.2133167,288.5738569,291.4522726,297.5968897,302.8144301,305.0798709,313.4952167,321.9789328,334.4100447,346.7893609,355.9896442,362.1441587,368.2204598,378.3618205,387.5547182,393.9152662,391.1615687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90+,68.7,68.7,68.7,68.7,68.7,70.6,76.50431196,83.99349061,88.50010225,92.90044975,96.90025482,100.5985372,104.8992914,109.1969817,113.9859167,119.0061918,124.8041796,131.291182,137.5036818,144.1087501,150.5016488,158.4872955,167.3174012,176.3989153,185.7952301,195.6063355,204.8970638,211.9031996,220.8118973,233.3026021,251.017707,265.7251949,281.1944245,296.9511311,310.0417692,314.0051879,317.7990823,326.4423097,334.6673236,340.8464258,346.5070721,351.7856633,361.8495056,372.5815412,379.7381792,390.4465238,400.5247843,415.7302226,430.0866523,442.0359931,453.984752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,8370.2,8370.2,8370.2,8370.2,8370.2,8431.7,8495.078802,8565.019181,8630.667577,8696.399123,8760.590311,8826.643181,8895.540698,8964.556452,9036.00215,9106.428212,9175.866588,9248.389078,9320.076311,9391.242556,9460.452928,9531.977662,9600.312812,9666.221428,9733.208359,9799.819267,9863.102451,9925.081148,9986.285718,10047.7628,10129.30187,10142.42819,10225.69487,10345.23428,10358.24823,10371.3275,10384.52765,10512.04995,10626.51969,10640.53937,10654.66016,10668.91414,10794.92932,10905.56615,10920.61673,10935.76537,10951.04468,11074.95895,11180.33825,11196.58628,11212.94401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Births,na,na,na,na,na,na,100.8,100.2,100.1,100.1,100.3,100.8,101.8,102.8,103.4,104,104.8,105,105.4,105.7,105.7,105.6,105.5,105.4,105.4,105.3,105.2,105.1,105,105.1,106.227091,106.8632465,106.9095618,107.785867,109.0989001,109.2815669,109.4894947,109.6942937,111.0903407,112.300338,112.372629,112.4149498,112.4297996,113.5495337,114.4476755,114.3307076,114.2111703,114.0987473,115.0696149,115.8477322,115.6658331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaths,na,na,na,na,na,na,116.1352424,115.2761866,115.4367856,115.4230702,115.5100618,115.7075634,115.2612536,115.0873475,115.1637011,116.3509654,116.5850687,116.5236538,117.1438614,118.2511794,120.1323176,121.1392835,121.7868715,122.7569731,123.8380869,125.8630206,126.5785988,127.8779072,129.3883614,131.6792203,131.6796478,135.7745091,138.6297966,142.1343866,142.4857136,144.5214264,146.2759115,144.4238347,147.7261734,147.2166343,148.9268332,150.5156218,148.6402167,148.2379533,151.4626248,153.3347608,155.0938769,153.1111485,156.4636397,155.6868125,157.5435105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Migration,na,na,na,na,na,na,78.23524237,85.96326314,80.55153042,81.02333813,79.40955964,81.10745096,82.36500667,81.49068164,84.17138545,81.58223174,81.28110764,84.92274615,82.76586227,83.35368435,83.92617269,87.94202172,83.11208188,84.04092079,85.64488769,86.6751273,85.07677447,84.48770674,85.19055089,88.3712,86.72679053,86.98929865,87.25180678,87.51431491,87.77682303,88.03933116,88.30183929,88.56434741,88.82685554,89.08936367,89.35187179,89.61437992,89.87688804,90.13939617,90.4019043,90.66441242,90.92692055,91.18942868,91.4519368,91.71444493,91.97695306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-4,412.9,412.9,412.9,412.9,412.9,421.8,427.5240963,431.1715884,431.698026,429.7999475,428.199606,426.9926411,427.598756,428.4866911,429.2440572,429.9130284,431.211444,430.9708385,430.2099455,428.8269716,427.6020628,425.1647177,423.4404615,421.1942253,419.3852682,417.212257,416.2936484,414.9994626,413.92182,413.1044158,412.4429256,409.7284869,410.6774096,414.027225,414.0285514,414.1166579,414.5276352,419.5383764,424.1907701,424.7526752,425.2365706,425.5724915,430.0305425,433.5689338,433.1548191,432.5661486,431.8272238,435.089315,437.5760322,436.4134643,435.1986544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,379.8,379.8,379.8,379.8,379.8,379.9,384.3216613,391.8788295,401.59863,413.6000384,421.7995704,427.1923855,430.6866928,431.7827086,429.2374148,427.4935926,427.2911342,427.4571027,428.5846092,429.9043385,430.7039825,431.5653212,431.7335621,431.3072402,429.997973,428.0077601,426.0916061,424.2121525,422.7168803,420.2041235,419.7448462,416.8603404,417.2833828,419.6654792,418.1230621,415.3456671,413.229955,416.2783515,419.7409401,420.139754,420.6008843,421.367987,426.5780064,431.2382537,432.2210175,433.1180675,433.8583003,438.5490875,442.3930255,442.4327294,442.2735723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-14,417,417,417,417,417,409.7,401.4226251,393.4789353,383.2980431,379.3994343,378.9991258,382.9927895,391.2930917,399.8843913,411.9401894,420.7946808,425.9914541,429.0450643,430.9805847,428.1973739,427.2848315,426.7457386,427.1193057,428.281873,428.8752638,430.1096884,431.0926208,430.8047384,430.5302912,429.8171795,431.4590108,429.3377281,429.1915358,429.3635199,423.702352,420.9850673,418.6163676,421.1007032,423.4612235,422.1295319,419.5946851,417.7645112,420.983237,424.3232404,424.939515,425.6814411,426.7926218,432.2237052,437.0496464,438.2672885,439.4596427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,469.1,469.1,469.1,469.1,469.1,461.3,451.3254378,437.9764487,427.598373,419.2998584,411.8994148,404.492631,395.7927508,386.1841208,381.7435054,380.9929485,385.6909801,393.7545241,403.1826073,415.1984177,423.3858143,429.4454636,432.9077055,434.4779311,431.8684255,430.4905636,429.9726594,430.3906168,431.0050142,432.5945228,435.1360513,434.2310153,435.7057138,437.970848,434.7193155,433.8607882,432.0836152,433.8750138,433.8490996,428.2388426,425.5975063,423.3363931,425.7983684,427.8611484,426.5919712,424.1696565,422.5024835,425.7435742,429.0717711,429.7699477,430.6417134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,493.1,493.1,493.1,493.1,493.1,498.3,499.6281602,502.9719989,503.7982278,497.9001462,489.7997514,480.5918317,467.3918301,458.9821092,450.6346466,443.6948945,436.4924929,428.352485,419.2827276,415.1991419,415.8849496,420.147152,429.0157223,438.4795027,450.2690331,459.1925565,466.0719562,469.3791017,471.203118,468.9882173,469.6746628,467.5647378,469.0833548,472.600826,471.4565481,471.4976794,470.9905389,474.8168773,477.2492217,474.1396244,473.4106326,471.7566621,473.8482082,473.8610638,468.4219635,465.9585203,463.8808285,466.6782033,469.0776774,468.0143061,465.7902749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,430.4,430.4,430.4,430.4,430.4,446.8,462.2260521,476.0738264,489.2982662,501.100042,506.5995311,507.5910501,510.2897991,510.2802614,505.5268939,498.0938509,489.3909069,477.2460188,468.5803242,461.8987504,454.7856115,448.1448375,440.3153213,431.5803066,427.8708969,428.4911761,432.7741234,440.4866043,451.1037234,462.8891532,463.2049081,461.9022291,465.4030914,472.3872072,476.3484558,474.0950471,472.1257337,475.4745438,478.5959437,477.4458681,477.4101119,476.7632773,480.2033328,482.1155411,479.0410588,478.2876161,476.5486544,478.2684385,478.0843691,472.72925,470.2667688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,388.2,388.2,388.2,388.2,388.2,385.5,391.5220671,400.9785093,415.3985549,431.4999884,447.9994925,462.7917026,475.5907772,488.7810117,500.9274727,506.2936118,507.3898288,510.6401388,510.8780472,505.5978073,498.8838815,490.4388182,479.0152952,470.7771997,463.6673822,456.8917721,450.9733497,443.1860076,434.9037916,431.0906492,436.7606855,441.3301395,450.9130654,464.3339839,475.2036444,473.5464545,473.3057815,479.6183207,487.2057469,492.0767954,490.6563982,489.4507272,493.4377758,497.0605226,496.853755,497.6910618,497.8517441,501.9700175,504.7217687,502.632116,502.7704825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,481.6,481.6,481.6,481.6,481.6,462.5,444.6250601,422.577702,401.2977983,387.2992162,384.5989049,390.0924499,400.0933702,413.6837754,429.7373892,445.5938134,459.5903525,473.3445836,486.0788169,497.997552,503.2832936,504.835887,508.5146745,509.4748917,503.6637427,496.6902622,488.8695178,478.083354,469.9025192,462.9882395,463.6357548,459.0163911,455.1796653,450.1521562,437.3175931,440.8048414,446.049233,458.0476253,471.5950776,482.7407951,481.4833454,481.7385736,488.4974007,496.1027855,501.2644418,500.2749257,499.6300207,504.133301,508.0895568,508.1893196,509.4624679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,519.6,519.6,519.6,519.6,519.6,515.1,506.2285322,500.8723912,491.2982053,477.6000583,459.6996866,441.792408,420.192479,397.9832763,385.3423722,382.4919373,388.090354,398.0543646,411.4820222,427.5982,442.7844986,456.5416291,470.0137107,483.9758249,495.1641957,500.3900718,501.667878,505.1811482,506.4021714,501.1862161,497.9675383,489.6473274,482.7677598,475.3059436,460.3931958,458.0668991,453.5504682,451.4606262,445.8797097,432.7991735,436.0619926,441.1509251,452.7841505,465.6030777,476.4281154,475.0050439,475.1902144,481.637922,488.8156877,493.7141628,492.5753006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49,492,492,492,492,492,502.2,511.3288197,514.6717366,515.7980528,511.5999001,507.1993921,498.4910745,493.4903081,484.0811787,470.3318468,452.6939402,434.6917746,413.9532523,392.3812012,379.0965692,376.6836579,382.5498958,392.0126094,405.9794792,421.2694183,436.3904065,450.8707559,463.2824948,477.2016038,489.0860966,488.8912888,485.8788288,486.6835571,489.7166013,488.1477809,481.5430102,473.1324617,467.7314214,459.4312827,444.2550944,441.5480231,436.6391063,433.7465234,427.2316269,413.8752634,416.7830971,421.497828,432.292349,444.3469288,454.8147561,453.0865478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54,431.3,431.3,431.3,431.3,431.3,437.4,448.5252799,459.8749631,471.6983699,481.9000518,492.5995414,500.6911601,504.6900834,505.9802559,502.6269797,498.0935394,489.4899976,484.2432847,475.179417,462.6977272,444.7851007,427.8462464,407.0119405,386.4795131,373.2715871,371.0892271,376.6752815,386.2857564,399.9013403,415.2885253,422.5379663,429.9362781,443.4748835,462.2219389,479.9464739,476.9355301,474.2943112,477.0414408,479.7904135,478.5735418,472.1801471,463.8836682,458.1781233,449.6305937,434.9571305,432.4829214,427.6971258,424.4918347,417.9625497,405.0930773,408.2346484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59,418.2,418.2,418.2,418.2,418.2,410.1,405.022828,405.3782566,409.3983828,415.6998047,423.7993612,433.2920954,444.9918041,457.1822268,467.2321854,477.8942879,486.7904884,490.1428288,492.0787674,488.597503,483.8837953,476.7393778,471.1138869,462.2770862,449.7674758,432.9911002,416.0738627,395.9853449,375.8004247,364.0895171,371.3542795,377.9406101,389.038313,403.6698733,416.2873791,421.8502417,430.2316299,446.2885524,465.4327551,483.8898128,481.8456513,480.1089095,483.5375775,486.8838081,486.756801,481.3927897,474.0954611,469.2164097,461.6641795,448.2737554,446.7980835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64,414.4,414.4,414.4,414.4,414.4,423.6,429.1241864,429.4760127,410.1973625,396.4990686,389.49896,384.7928083,385.3934624,389.8845328,396.0420609,403.2938323,413.5911279,425.6507946,436.0813009,446.5981591,456.4848011,466.040903,469.9138621,470.9767484,468.4661824,463.8908305,457.0707202,452.1834104,444.0017805,432.2877076,422.4282285,407.0816703,391.7096135,374.4170788,349.820211,354.7198276,361.2782989,373.6003656,387.3992466,399.4153713,404.7932032,413.020272,428.5590291,446.7524943,464.5696206,462.4765455,460.8284942,464.0434714,466.9883625,466.7575316,461.4024481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-69,319.2,319.2,319.2,319.2,319.2,324,330.5186288,340.8815209,367.2996952,385.1006799,394.5998839,399.5928292,400.4911082,383.0839658,370.4451151,363.9937902,360.1921839,361.4590636,365.1842333,371.5984371,379.1862416,388.9502991,399.9125773,410.579729,421.0698162,431.4917602,440.3720754,443.5839529,445.9020711,443.5877064,439.0652987,431.1377302,425.7414256,421.3297344,412.1142427,400.5096762,386.3547238,373.557724,357.0115262,333.758985,338.9989851,345.8013039,357.9353543,371.3106296,383.2125155,388.9190708,397.3831787,412.6875024,430.4669102,448.1402375,446.567089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-74,278.3,278.3,278.3,278.3,278.3,283.3,286.1161262,285.2843909,284.9987302,289.3999056,294.8997815,300.6949203,310.8952949,335.7881065,352.8500944,361.7980078,367.5943181,368.3573752,352.9840369,340.9976032,336.3875103,333.5578029,334.311747,338.88342,344.5754477,351.8925194,361.8773462,371.6870261,382.9021806,392.6895726,397.7730758,399.9107773,404.4901378,410.1715456,411.300904,404.4924237,397.2290057,393.8372513,389.4071036,380.8705505,369.8745241,356.4634807,344.10098,328.1387721,306.1669642,311.3240357,317.9325945,329.2948046,341.6682028,352.8788607,358.4788839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-79,225.5,225.5,225.5,225.5,225.5,225.8,226.7127781,229.4870675,233.6993373,239.3001751,244.9998936,248.4957208,248.2955264,249.2901703,253.8632547,259.3969452,265.895345,275.3697394,297.9905821,314.401661,322.0918296,327.6597901,328.6105852,315.5851109,305.3784881,301.3941209,299.3821448,300.6905809,305.2023304,310.692406,319.6031919,326.93013,337.0874441,349.1296639,358.3491071,361.1818512,363.6717039,369.8751036,375.2979617,376.9274761,371.1152722,364.8740746,362.0755404,358.4199198,351.2743293,341.5152584,329.4985622,318.319959,303.8118109,284.1416251,289.6151541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80-84,161.1,161.1,161.1,161.1,161.1,163.4,165.8093454,168.4900732,170.3994288,173.100069,174.8998819,178.3969071,181.9969969,186.6931683,192.8728104,198.6998563,202.2980704,204.1783737,205.8932111,210.0013639,215.1942089,220.9742913,229.8111708,250.0902549,263.6839171,270.6982192,275.2848663,276.6923753,266.3030762,259.194321,262.7408823,264.0771872,266.8213985,270.0873854,270.3311137,276.9274289,283.8608401,294.4951995,305.2183857,313.6494339,316.7191172,319.4815364,325.450982,330.8061461,332.8824613,328.3209388,323.446579,321.6234382,318.8911204,313.5228124,305.4031058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-89,99.5,99.5,99.5,99.5,99.5,101.3,100.705676,100.1939232,101.1997285,102.8000656,105.0999098,108.6980743,111.1982512,114.6959165,117.6836669,120.6005924,123.9995042,128.9872545,133.697416,139.9025918,145.0976269,148.9836745,150.7081109,152.5947457,157.2912033,161.8991063,166.292356,173.6971203,189.9043233,201.0971583,200.84507,198.882249,197.9591576,197.3877042,194.7294723,196.2110926,197.310232,200.5077386,203.0681282,203.5650952,209.1518852,214.9288641,223.448934,232.0888699,238.8140854,241.5045752,243.9598064,248.8596183,252.967807,254.9910361,251.4855474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90+,43.4,43.4,43.4,43.4,43.4,44.4,47.80269427,50.99650834,54.39986039,56.20012111,58.20006953,60.89906309,63.19953485,65.49791777,67.89112455,71.00214502,74.10172001,78.39445721,82.1010843,86.20445894,90.00053873,95.49213277,100.9095027,106.9991852,113.4967311,119.90303,125.1977655,129.8011617,134.8066017,141.4015053,151.882548,160.8465556,170.4377611,180.3735773,188.7209181,191.6385766,194.3239043,199.7211155,204.8810459,208.6803301,211.6998058,214.3817493,219.7723382,225.4860131,229.1233923,235.719678,241.9731331,251.2424809,260.2102567,267.7294793,274.2302144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,6874.6,6874.6,6874.6,6874.6,6874.6,6896.4,6920.490055,6942.714683,6964.373073,6989.098571,7015.391758,7038.574542,7063.571917,7088.225785,7116.17308,7142.829295,7169.783477,7199.601544,7222.830935,7250.514628,7274.394237,7301.823979,7326.391752,7349.994268,7369.032448,7389.116428,7412.904535,7430.61241,7453.615062,7472.277233,7507.148213,7492.240412,7529.648671,7594.312292,7581.040321,7568.328761,7556.16644,7626.866351,7688.705582,7678.048751,7667.978741,7658.484513,7728.966404,7788.48344,7780.549221,7773.191392,7766.394854,7836.365432,7893.857663,7888.505756,7883.7406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Births,na,na,na,na,na,na,86.2,86,85.6,85.7,85.5,86.1,86.4,86.6,86.6,86.6,86.4,85.9,85.3,85,84.7,84.3,83.7,83.5,83.2,83,82.8,82.7,82.7,82.7,82.46382393,82.82993967,82.78834318,83.41652949,84.40433651,84.53484026,84.6912936,84.84383164,85.9110241,86.8312594,86.85793132,86.84077611,86.7776434,87.55235127,88.15342932,87.96824658,87.76915642,87.56194625,88.17350244,88.63661512,88.36746945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaths,na,na,na,na,na,na,72.28580678,71.30661759,70.65678812,71.02814499,70.59560501,70.37381709,69.82723998,68.606717,69.11936673,69.0190461,69.24823839,68.84598895,69.71430071,69.74395297,70.40458105,70.74388283,71.43953823,71.56468882,72.69298739,73.63419139,74.44929247,74.24773377,74.81177644,76.245626,75.49813402,77.61747907,79.08774153,80.96131882,81.07747674,82.14413235,83.05630967,81.88844163,83.61384572,83.19429891,83.97243069,84.66769956,83.37430092,82.92522734,84.45122704,85.24956997,85.9862127,84.62569179,86.21499659,85.56092088,86.28198361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Migration,na,na,na,na,na,na,9.785806782,8.298629016,6.365250562,10.02850514,11.39544689,7.573836554,8.429566867,6.808903237,11.22425989,8.138096602,9.847477379,13.44646499,7.12815251,12.14682029,9.802167642,14.54620689,11.15501386,12.2567511,8.697631802,10.34207256,15.74929785,9.054293706,14.81409752,12.44197856,12.88637743,13.08569853,13.28501963,13.48434073,13.68366183,13.88298293,14.08230403,14.28162513,14.48094623,14.68026733,14.87958843,15.07890954,15.27823064,15.47755174,15.67687284,15.87619394,16.07551504,16.27483614,16.47415724,16.67347834,16.87279944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-4,310.1,310.1,310.1,310.1,310.1,317.5,324.0182624,328.8782334,331.8985564,332.9000374,333.7997634,335.6942791,337.9989416,340.6894541,343.3553292,345.8107254,347.8093591,349.2763909,350.1081331,350.3219877,350.3017081,349.2709883,349.0333665,348.2952153,347.787793,347.4102125,346.5946975,346.4996291,346.718279,347.203656,347.2575914,345.507386,346.775288,350.0100399,350.3602608,350.8013211,351.4965957,356.0993788,360.4163186,361.2795221,362.1016309,362.8242869,367.0870471,370.5883468,370.7191537,370.6897783,370.5078451,373.7260071,376.2444938,375.585627,374.834719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,283.5,283.5,283.5,283.5,283.5,284.2,288.0162333,294.6840642,302.5989213,312.2999888,319.6996444,325.3941805,330.0897992,333.7867244,334.5513411,335.3951435,337.3931529,339.3659266,342.1878555,344.5036254,346.8034697,348.8720934,350.1272493,350.9059361,350.9983174,351.0064044,350.6930783,349.9100484,349.3139576,349.0034234,349.797488,348.383342,349.5291336,352.094056,351.1178998,349.2875311,347.9375253,350.8724132,354.090703,354.6628725,355.3131028,356.2112461,360.8799907,365.0879042,366.1928865,367.2595658,368.2287715,372.5844945,376.226258,376.6272434,376.8582208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
