Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106
0-4,412.9,412.9,412.9,412.9,412.9,421.8,427.5240963,431.1715884,431.698026,429.7999475,428.199606,426.9926411,427.598756,428.4866911,429.2440572,429.9130284,431.211444,430.9708385,430.2099455,428.8269716,427.6020628,425.1647177,423.4404615,421.1942253,419.3852682,417.212257,416.2936484,414.9994626,413.92182,413.1044158,412.4429256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,379.8,379.8,379.8,379.8,379.8,379.9,384.3216613,391.8788295,401.59863,413.6000384,421.7995704,427.1923855,430.6866928,431.7827086,429.2374148,427.4935926,427.2911342,427.4571027,428.5846092,429.9043385,430.7039825,431.5653212,431.7335621,431.3072402,429.997973,428.0077601,426.0916061,424.2121525,422.7168803,420.2041235,419.7448462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-14,417,417,417,417,417,409.7,401.4226251,393.4789353,383.2980431,379.3994343,378.9991258,382.9927895,391.2930917,399.8843913,411.9401894,420.7946808,425.9914541,429.0450643,430.9805847,428.1973739,427.2848315,426.7457386,427.1193057,428.281873,428.8752638,430.1096884,431.0926208,430.8047384,430.5302912,429.8171795,431.4590108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,469.1,469.1,469.1,469.1,469.1,461.3,451.3254378,437.9764487,427.598373,419.2998584,411.8994148,404.492631,395.7927508,386.1841208,381.7435054,380.9929485,385.6909801,393.7545241,403.1826073,415.1984177,423.3858143,429.4454636,432.9077055,434.4779311,431.8684255,430.4905636,429.9726594,430.3906168,431.0050142,432.5945228,435.1360513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,493.1,493.1,493.1,493.1,493.1,498.3,499.6281602,502.9719989,503.7982278,497.9001462,489.7997514,480.5918317,467.3918301,458.9821092,450.6346466,443.6948945,436.4924929,428.352485,419.2827276,415.1991419,415.8849496,420.147152,429.0157223,438.4795027,450.2690331,459.1925565,466.0719562,469.3791017,471.203118,468.9882173,469.6746628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,430.4,430.4,430.4,430.4,430.4,446.8,462.2260521,476.0738264,489.2982662,501.100042,506.5995311,507.5910501,510.2897991,510.2802614,505.5268939,498.0938509,489.3909069,477.2460188,468.5803242,461.8987504,454.7856115,448.1448375,440.3153213,431.5803066,427.8708969,428.4911761,432.7741234,440.4866043,451.1037234,462.8891532,463.2049081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,388.2,388.2,388.2,388.2,388.2,385.5,391.5220671,400.9785093,415.3985549,431.4999884,447.9994925,462.7917026,475.5907772,488.7810117,500.9274727,506.2936118,507.3898288,510.6401388,510.8780472,505.5978073,498.8838815,490.4388182,479.0152952,470.7771997,463.6673822,456.8917721,450.9733497,443.1860076,434.9037916,431.0906492,436.7606855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,481.6,481.6,481.6,481.6,481.6,462.5,444.6250601,422.577702,401.2977983,387.2992162,384.5989049,390.0924499,400.0933702,413.6837754,429.7373892,445.5938134,459.5903525,473.3445836,486.0788169,497.997552,503.2832936,504.835887,508.5146745,509.4748917,503.6637427,496.6902622,488.8695178,478.083354,469.9025192,462.9882395,463.6357548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,519.6,519.6,519.6,519.6,519.6,515.1,506.2285322,500.8723912,491.2982053,477.6000583,459.6996866,441.792408,420.192479,397.9832763,385.3423722,382.4919373,388.090354,398.0543646,411.4820222,427.5982,442.7844986,456.5416291,470.0137107,483.9758249,495.1641957,500.3900718,501.667878,505.1811482,506.4021714,501.1862161,497.9675383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49,492,492,492,492,492,502.2,511.3288197,514.6717366,515.7980528,511.5999001,507.1993921,498.4910745,493.4903081,484.0811787,470.3318468,452.6939402,434.6917746,413.9532523,392.3812012,379.0965692,376.6836579,382.5498958,392.0126094,405.9794792,421.2694183,436.3904065,450.8707559,463.2824948,477.2016038,489.0860966,488.8912888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54,431.3,431.3,431.3,431.3,431.3,437.4,448.5252799,459.8749631,471.6983699,481.9000518,492.5995414,500.6911601,504.6900834,505.9802559,502.6269797,498.0935394,489.4899976,484.2432847,475.179417,462.6977272,444.7851007,427.8462464,407.0119405,386.4795131,373.2715871,371.0892271,376.6752815,386.2857564,399.9013403,415.2885253,422.5379663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59,418.2,418.2,418.2,418.2,418.2,410.1,405.022828,405.3782566,409.3983828,415.6998047,423.7993612,433.2920954,444.9918041,457.1822268,467.2321854,477.8942879,486.7904884,490.1428288,492.0787674,488.597503,483.8837953,476.7393778,471.1138869,462.2770862,449.7674758,432.9911002,416.0738627,395.9853449,375.8004247,364.0895171,371.3542795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64,414.4,414.4,414.4,414.4,414.4,423.6,429.1241864,429.4760127,410.1973625,396.4990686,389.49896,384.7928083,385.3934624,389.8845328,396.0420609,403.2938323,413.5911279,425.6507946,436.0813009,446.5981591,456.4848011,466.040903,469.9138621,470.9767484,468.4661824,463.8908305,457.0707202,452.1834104,444.0017805,432.2877076,422.4282285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-69,319.2,319.2,319.2,319.2,319.2,324,330.5186288,340.8815209,367.2996952,385.1006799,394.5998839,399.5928292,400.4911082,383.0839658,370.4451151,363.9937902,360.1921839,361.4590636,365.1842333,371.5984371,379.1862416,388.9502991,399.9125773,410.579729,421.0698162,431.4917602,440.3720754,443.5839529,445.9020711,443.5877064,439.0652987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-74,278.3,278.3,278.3,278.3,278.3,283.3,286.1161262,285.2843909,284.9987302,289.3999056,294.8997815,300.6949203,310.8952949,335.7881065,352.8500944,361.7980078,367.5943181,368.3573752,352.9840369,340.9976032,336.3875103,333.5578029,334.311747,338.88342,344.5754477,351.8925194,361.8773462,371.6870261,382.9021806,392.6895726,397.7730758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-79,225.5,225.5,225.5,225.5,225.5,225.8,226.7127781,229.4870675,233.6993373,239.3001751,244.9998936,248.4957208,248.2955264,249.2901703,253.8632547,259.3969452,265.895345,275.3697394,297.9905821,314.401661,322.0918296,327.6597901,328.6105852,315.5851109,305.3784881,301.3941209,299.3821448,300.6905809,305.2023304,310.692406,319.6031919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80-84,161.1,161.1,161.1,161.1,161.1,163.4,165.8093454,168.4900732,170.3994288,173.100069,174.8998819,178.3969071,181.9969969,186.6931683,192.8728104,198.6998563,202.2980704,204.1783737,205.8932111,210.0013639,215.1942089,220.9742913,229.8111708,250.0902549,263.6839171,270.6982192,275.2848663,276.6923753,266.3030762,259.194321,262.7408823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-89,99.5,99.5,99.5,99.5,99.5,101.3,100.705676,100.1939232,101.1997285,102.8000656,105.0999098,108.6980743,111.1982512,114.6959165,117.6836669,120.6005924,123.9995042,128.9872545,133.697416,139.9025918,145.0976269,148.9836745,150.7081109,152.5947457,157.2912033,161.8991063,166.292356,173.6971203,189.9043233,201.0971583,200.84507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90+,43.4,43.4,43.4,43.4,43.4,44.4,47.80269427,50.99650834,54.39986039,56.20012111,58.20006953,60.89906309,63.19953485,65.49791777,67.89112455,71.00214502,74.10172001,78.39445721,82.1010843,86.20445894,90.00053873,95.49213277,100.9095027,106.9991852,113.4967311,119.90303,125.1977655,129.8011617,134.8066017,141.4015053,151.882548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,6874.6,6874.6,6874.6,6874.6,6874.6,6896.4,6920.490055,6942.714683,6964.373073,6989.098571,7015.391758,7038.574542,7063.571917,7088.225785,7116.17308,7142.829295,7169.783477,7199.601544,7222.830935,7250.514628,7274.394237,7301.823979,7326.391752,7349.994268,7369.032448,7389.116428,7412.904535,7430.61241,7453.615062,7472.277233,7507.148213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Births,na,na,na,na,na,na,86.2,86,85.6,85.7,85.5,86.1,86.4,86.6,86.6,86.6,86.4,85.9,85.3,85,84.7,84.3,83.7,83.5,83.2,83,82.8,82.7,82.7,82.7,82.46382393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaths,na,na,na,na,na,na,72.28580678,71.30661759,70.65678812,71.02814499,70.59560501,70.37381709,69.82723998,68.606717,69.11936673,69.0190461,69.24823839,68.84598895,69.71430071,69.74395297,70.40458105,70.74388283,71.43953823,71.56468882,72.69298739,73.63419139,74.44929247,74.24773377,74.81177644,76.245626,75.49813402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Migration,na,na,na,na,na,na,9.785806782,8.298629016,6.365250562,10.02850514,11.39544689,7.573836554,8.429566867,6.808903237,11.22425989,8.138096602,9.847477379,13.44646499,7.12815251,12.14682029,9.802167642,14.54620689,11.15501386,12.2567511,8.697631802,10.34207256,15.74929785,9.054293706,14.81409752,12.44197856,12.88637743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-4,310.1,310.1,310.1,310.1,310.1,317.5,324.0182624,328.8782334,331.8985564,332.9000374,333.7997634,335.6942791,337.9989416,340.6894541,343.3553292,345.8107254,347.8093591,349.2763909,350.1081331,350.3219877,350.3017081,349.2709883,349.0333665,348.2952153,347.787793,347.4102125,346.5946975,346.4996291,346.718279,347.203656,347.2575914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,283.5,283.5,283.5,283.5,283.5,284.2,288.0162333,294.6840642,302.5989213,312.2999888,319.6996444,325.3941805,330.0897992,333.7867244,334.5513411,335.3951435,337.3931529,339.3659266,342.1878555,344.5036254,346.8034697,348.8720934,350.1272493,350.9059361,350.9983174,351.0064044,350.6930783,349.9100484,349.3139576,349.0034234,349.797488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-14,312.2,312.2,312.2,312.2,312.2,307,301.7170055,294.1843302,288.3986604,284.9996628,285.6993885,289.794552,296.394777,304.4880891,313.6544109,320.9957981,326.9933849,331.8575733,335.0850595,335.7981773,336.9882587,338.4571686,340.9155085,342.9857011,345.880294,348.0081324,349.9941422,351.3039085,351.9247892,352.1140333,354.7014504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,355.5,355.5,355.5,355.5,355.5,353.5,348.619649,342.4812519,336.2987038,331.4999547,326.399669,320.4943624,313.5946525,307.2876579,303.9553718,304.5952723,308.5936597,315.1644303,322.987075,332.9997403,340.3890805,346.8566489,351.7076809,355.1827692,355.8748963,356.3932989,358.0782848,360.0926374,362.9051467,365.2959861,368.2009183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,409,409,409,409,409,416.2,422.2237975,427.6756755,430.3983769,427.9000249,424.5996606,418.7927427,411.4931441,405.4845488,400.5426747,395.3974376,389.5954428,382.1599246,375.487635,372.7024349,374.1890643,378.2550683,385.9174209,395.3839177,405.9745595,413.7957506,420.2773709,424.6843215,427.405587,427.3916426,429.1999791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,353,353,353,353,353,368.6,382.0215316,394.4783586,407.1985633,418.2000205,425.1995759,429.6923784,433.9907978,435.6830183,433.5371569,430.2945701,425.3919019,418.5528732,412.7829007,408.2994645,403.7892143,398.2530912,391.3157964,385.8852796,383.3769333,384.3944816,387.8792432,394.7911825,403.2055905,413.1927206,414.929755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,298.2,298.2,298.2,298.2,298.2,300.8,311.0175297,325.3823356,342.1988349,359.7000562,374.799668,387.3931738,399.2923775,411.3840356,421.438927,427.794586,432.0913807,436.1484663,437.8811528,435.7981058,433.0858468,427.146457,420.713793,415.7801456,411.271658,406.3946053,401.478247,395.4896738,389.7063194,386.9945975,391.5293794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,364.1,364.1,364.1,364.1,364.1,351.7,339.4191305,325.6827699,312.3981979,305.6992871,308.0990207,318.0937366,331.2944128,346.7865277,363.3473151,378.29527,390.7923214,401.5534709,413.3824007,423.8982744,430.0858357,434.1450885,438.3124456,439.6784808,437.6687086,434.9916749,429.5733243,422.9858033,417.7026744,413.19017,414.5493827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,386.3,386.3,386.3,386.3,386.3,385.4,381.921526,379.7790013,375.3986552,366.900061,355.5997612,343.4940876,329.3941619,316.2866692,309.7536352,311.8935366,321.3920838,334.3616716,348.9851539,364.9989152,379.4874899,391.9506297,403.2124004,414.7797956,425.0697432,431.1917748,435.072605,439.0836025,440.9022649,438.3883323,437.550384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49,364.7,364.7,364.7,364.7,364.7,373.3,380.0214189,384.2788558,386.4985182,386.2999213,385.299548,381.3931957,379.3925905,374.7854994,366.7469615,354.9953859,343.2937023,329.2631204,316.4852062,309.9976055,311.9867808,321.0582017,334.0112181,348.3830228,364.6742561,378.1926705,390.875522,401.6857064,413.1021235,423.3886452,425.4921975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54,322.9,322.9,322.9,322.9,322.9,328.7,337.1190008,346.2810543,354.0986592,361.2999351,369.9995681,377.0932715,380.892571,383.4850287,383.2443659,382.3952655,378.7924985,376.2561676,372.0842699,364.0985988,352.4885744,341.0576084,327.1101629,314.5837795,307.777099,310.0915571,319.2795403,332.0884516,346.2019187,361.890691,369.4243945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59,309,309,309,309,309,305,301.7170055,303.1836909,308.3988492,315.0998992,321.4995317,329.7939718,338.6936592,346.4864251,353.948549,362.3956504,369.192861,373.4567208,376.1840391,376.0984657,374.9877671,371.6531191,369.711448,365.2823906,357.6746422,346.2933775,334.9795423,321.6886841,308.8009719,303.1919258,312.2279079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64,310.2,310.2,310.2,310.2,310.2,316.8,319.8180257,320.6820344,306.6980099,296.8992982,293.0992277,290.294597,291.6951202,296.6883347,303.4557751,309.5956157,317.7934681,326.462422,334.6859137,341.7988439,349.9885121,357.0550046,361.4112284,364.0824211,364.0741994,362.793341,360.0775091,358.2874938,353.5020469,346.4907552,341.1905636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-69,232.7,232.7,232.7,232.7,232.7,237.9,245.0138096,255.3859973,276.9997706,290.9005256,298.2999318,301.394619,302.0933367,289.587901,280.258519,276.6954937,274.4942539,275.9689642,280.9883408,287.3992631,293.5898709,301.4619156,310.3102167,317.9847505,325.4771047,333.8940178,340.3789381,344.6881533,347.1021833,346.9909911,344.8762233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-74,207.2,207.2,207.2,207.2,207.2,210.5,212.2119608,210.6884886,209.8990104,213.2998639,218.4997622,225.6961021,235.1963866,256.0909937,269.3620191,276.0987373,279.5959472,280.9678151,269.2881838,260.9986039,258.2907808,256.3679697,257.9096095,262.587659,268.8814085,274.994847,282.8828781,290.8904711,298.6022955,305.5924688,310.5422605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-79,167,167,167,167,167,167.8,169.7095652,172.2901959,176.0995513,180.6001859,184.2999705,186.4968376,186.0967185,185.8926271,189.3725334,194.0976896,201.4964435,210.5768434,229.1930295,242.001578,248.0940853,251.6695065,252.7086949,242.7889912,235.7839035,233.595975,232.2866817,233.6932219,238.4024136,244.494544,251.2236444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80-84,122.1,122.1,122.1,122.1,122.1,122.6,124.0069893,126.2924856,127.4995578,129.5000435,131.7999065,134.5976672,137.9977409,142.1948897,146.779445,150.8001884,153.9987991,153.6839768,154.4950549,158.4011857,162.6956302,168.6804413,176.808885,193.3927431,203.987884,209.8990792,212.9887667,213.9946489,206.3029071,200.7961115,204.3824868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-89,76.1,76.1,76.1,76.1,76.1,77.4,77.7043796,76.99524463,78.19984079,79.00008496,80.39994865,82.89853702,85.09869559,87.19691691,89.68761585,92.40072801,95.19981834,99.39032418,103.3983484,107.6022997,112.098431,114.7876849,115.1064872,116.1961494,119.2934759,123.7994792,128.9942512,135.3979942,148.5036901,157.5980487,157.2229665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90+,34.5,34.5,34.5,34.5,34.5,35.3,37.90213625,41.09706296,43.0998982,45.20011749,47.30007414,48.79926754,50.99963675,53.09839791,55.19292882,57.10209995,60.1016147,63.09566416,65.50115456,69.40382994,72.50062361,76.69381296,81.10793162,86.3994656,91.09752391,96.10269904,100.9983451,104.0011505,107.8054653,113.1012712,121.7410322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,5218.3,5218.3,5218.3,5218.3,5218.3,5260.2,5304.198957,5350.401131,5394.279136,5438.198969,5484.393621,5527.30156,5571.69952,5617.383739,5662.184875,5707.049194,5754.012094,5797.562746,5841.190907,5887.121,5931.841024,5973.692499,6017.451544,6060.558614,6102.6244,6143.243379,6183.382968,6221.256783,6258.110625,6296.310015,6346.040006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Births,na,na,na,na,na,na,66.3,66.3,66.5,67,67.6,68.1,68.9,69.4,69.6,70,70.1,70,70.2,70.2,70.1,69.9,69.6,69.4,69.3,69.2,69.1,69.5,69.6,69.8,69.65547512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaths,na,na,na,na,na,na,58.10966053,57.51472944,57.14535407,56.76629689,56.93230263,56.76957134,56.32753699,56.57238825,56.55348982,56.70287143,56.82711624,57.39141243,57.47214411,57.36652085,57.46068087,58.23094905,59.10372423,58.71495564,59.92273609,60.66743794,61.54535856,62.12214113,62.57627207,63.50345535,63.1363668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Migration,na,na,na,na,na,na,35.50966053,38.00828702,34.25232147,33.66657009,35.53215728,31.6695734,31.82940367,32.97414889,32.35742953,30.81840597,33.72617549,31.49158304,30.48338221,32.86859503,32.25845293,30.73266942,32.31634258,32.90814585,32.82637861,31.7737314,32.84511442,30.32740529,29.57795415,32.10017149,30.5149005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-4,168.279,168.279,168.279,168.279,168.279,171.154,173.2667657,174.7624824,175.7582391,175.1870138,175.2548653,175.6229916,176.3034693,177.1725057,178.0728135,178.9434982,179.5598122,179.8368493,179.8281731,179.5332844,178.9938733,178.2842041,177.5269538,176.665569,175.7978171,174.9551352,174.1423508,173.4077693,172.8001144,172.335849,171.7581488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,163.069,163.069,163.069,163.069,163.069,161.448,161.7371159,162.8682421,166.3964714,171.0040476,174.1588463,176.4608707,178.0836222,179.0528967,178.4520578,178.5415245,178.9114818,179.5750869,180.4607359,181.3890305,182.233748,182.8383408,183.1633107,183.1270051,182.8220482,182.2983463,181.5994251,180.8230922,179.9852198,179.1177453,179.0968319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-14,183.008,183.008,183.008,183.008,183.008,179.883,176.8319667,173.6366017,168.5431411,165.3277821,163.9166769,164.3339882,165.5531807,169.064449,173.6478428,176.8218237,179.1265197,180.7321652,181.7180824,181.1462045,181.2098621,181.5652203,182.2744931,183.1325498,184.0496617,184.9092556,185.5228669,185.8251015,185.8129569,185.5072519,186.2013137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,202.6,202.6,202.6,202.6,202.6,199.7,197.2171156,193.7684606,191.0402836,188.2459504,185.2937472,182.3446867,179.2276586,174.1239081,170.8878351,169.5031657,169.9253602,171.1315903,174.6578299,179.2646923,182.4121121,184.70385,186.3579449,187.3189072,186.7378139,186.81843,187.1846235,187.8732591,188.7566773,189.6749689,190.5510976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,207.801,207.801,207.801,207.801,207.801,210.232,209.4688062,210.4683941,211.3472552,209.7810373,208.0018514,206.1904331,203.0342972,200.2361927,197.4043516,194.4816194,191.5474925,188.4277769,183.3561395,180.156375,178.7516631,179.1626257,180.4195343,183.9194725,188.5151356,191.6758005,193.9783773,195.6116059,196.5994378,196.0223244,196.5843558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,173.394,173.394,173.394,173.394,173.394,179.464,184.7774145,190.2616513,197.1294,203.2281057,206.3898888,206.1254344,207.3888559,208.1308817,206.4719714,204.7080914,202.9147882,199.7558307,196.9931761,194.2048287,191.2634837,188.325216,185.263667,180.1812578,176.9814408,175.6000104,176.0221344,177.2562104,180.7771918,185.3684847,185.437865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,156.887,156.887,156.887,156.887,156.887,155.868,159.3409808,164.2191012,169.0203212,175.7329476,182.3037876,187.8796667,193.4864759,200.2543557,206.2673002,209.4346949,209.1841298,210.4345909,211.204118,209.5941803,207.8139441,206.0179288,202.9261528,200.1458959,197.3606412,194.4492188,191.5382228,188.4674294,183.4261611,180.2376285,181.8280812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,195.604,195.604,195.604,195.604,195.604,188.419,181.6622389,173.0238402,165.5301243,160.5986819,160.0225196,163.7157785,168.7031063,173.4461527,180.0767992,186.6375973,192.2002403,197.7713396,204.5327109,210.5556403,213.682521,213.4204816,214.7267266,215.4737218,213.8668782,212.1198107,210.3468183,207.249651,204.515904,201.7475435,201.5589966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,215.036,215.036,215.036,215.036,215.036,212.252,208.6217584,206.479595,203.2602844,198.5380563,191.7409024,185.2038522,176.7328945,169.2649796,164.3385143,163.7957877,167.4810362,172.4353459,177.1774468,183.8005223,190.3027506,195.8285201,201.4297562,208.1293088,214.1142969,217.2505097,217.0099152,218.2945824,219.072543,217.4855119,216.939049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
