Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
65-69,331.9,331.9,331.9,331.9,331.9,346.1,353.929918784,357.287678218,357.299392659,339.713209107,330.354103592,
70-74,239.6,239.6,239.6,239.6,239.6,248.9,262.233546522,275.2716317,290.455137572,317.350226027,331.97400144,
75-79,199.1,199.1,199.1,199.1,199.1,203.4,209.405187476,212.286795502,213.208537949,218.040894791,227.629558978,
80-84,156.0,156.0,156.0,156.0,156.0,157.7,160.092023423,161.739054571,163.728827153,167.132479452,171.505370317,
85-89,99.8,99.8,99.8,99.8,99.8,100.2,102.041088957,105.072436818,107.841654767,111.425548552,114.192075362,
90+,58.4,58.4,58.4,58.4,58.4,60.4,63.47437817,65.8844986918,67.7220803233,70.073604843,73.0183721631,
Total,5340.3,5340.3,5340.3,5340.3,5340.3,5371.9,5432.3823431,5468.37673495,5506.17059963,5546.13989143,5584.76769278,
Births,na,na,na,na,na,na,60.0,60.3,60.7,60.8,60.7,
Deaths,na,na,na,na,na,na,78.7121756682,79.4765501592,79.7599951339,79.2646484862,79.6791146762,
Migration,na,na,na,na,na,na,55.7121756682,54.7914362137,55.7788701212,57.3382798732,57.7843423658,
North East,
0-4,152.1,152.1,152.1,152.1,152.1,151.8,153.061633435,152.739648421,151.934685057,151.424079174,151.572792096,
5-9,140.4,140.4,140.4,140.4,140.4,144.2,147.23645316,149.851788338,151.886419225,153.021633856,153.021700279,
10-14,139.6,139.6,139.6,139.6,139.6,136.6,135.485658467,135.705115684,138.44240332,141.381125274,145.187766974,
15-19,163.4,163.4,163.4,163.4,163.4,160.7,158.585511282,155.475978836,151.685091609,146.693121493,143.767446957,
20-24,187.7,187.7,187.7,187.7,187.7,187.8,188.213583371,186.400303135,183.309532347,180.217408535,177.982775974,
25-29,164.9,164.9,164.9,164.9,164.9,166.7,169.331964549,170.859451243,172.60906678,175.460095639,175.871075033,
30-34,155.5,155.5,155.5,155.5,155.5,159.3,160.694628279,160.912300324,162.350751846,163.590286347,165.492761467,
35-39,147.0,147.0,147.0,147.0,147.0,142.8,144.424297165,147.747289251,150.9898219,155.334071327,159.142946938,
40-44,179.0,179.0,179.0,179.0,179.0,173.9,168.428057265,162.216393041,154.223745058,146.830111794,142.803475456,
45-49,194.3,194.3,194.3,194.3,194.3,191.1,188.314017514,184.006226522,182.121506071,178.335723507,173.408269153,
50-54,185.3,185.3,185.3,185.3,185.3,187.9,190.624002795,193.629999241,194.361264623,193.392888273,190.580136591,
55-59,164.3,164.3,164.3,164.3,164.3,168.0,172.043686401,175.863791358,179.20791107,182.654298504,185.459620022,
60-64,160.7,160.7,160.7,160.7,160.7,157.1,156.375960144,155.789076798,156.823585135,159.960565839,163.462085603,
65-69,143.4,143.4,143.4,143.4,143.4,151.8,156.576828429,159.470532239,160.687269344,153.904513137,150.388321581,
70-74,109.4,109.4,109.4,109.4,109.4,109.2,111.984069082,115.409003577,120.951890802,132.899357902,140.916700578,
75-79,91.7,91.7,91.7,91.7,91.7,93.3,95.6133038258,96.3046930514,95.4127298765,95.1242091526,95.5166600096,
80-84,66.4,66.4,66.4,66.4,66.4,67.5,68.5965194464,70.3864194094,70.7910686971,72.199827647,74.2942046382,
85-89,38.2,38.2,38.2,38.2,38.2,38.4,39.6714863563,40.8577922055,42.5544837386,43.6540498267,45.0454796662,
90+,19.4,19.4,19.4,19.4,19.4,20.2,21.3924723896,22.0756315553,23.2617425425,23.9478263348,25.3292283697,
Total,2602.7,2602.7,2602.7,2602.7,2602.7,2608.3,2626.65413336,2635.70143423,2643.60496904,2650.02519356,2659.24344739,
Births,na,na,na,na,na,na,30.2,30.2,30.1,30.1,30.0,
Deaths,na,na,na,na,na,na,26.953157025,27.3373060908,27.0365019443,26.9422254511,26.8168156687,
Migration,na,na,na,na,na,na,3.75315702505,6.00168906717,4.32391615215,2.73892771383,6.11955283119,
Northern Ireland,
0-4,127.324,127.324,127.324,127.324,127.324,126.595,126.435537871,125.976749486,125.156974077,124.333473751,124.127583835,
5-9,114.311,114.311,114.311,114.311,114.311,118.175,122.07770042,124.830043403,127.359605729,128.724650951,128.033030125,
10-14,115.669,115.669,115.669,115.669,115.669,113.24,112.18694605,111.913159738,113.123892019,115.657949819,119.552879411,
15-19,124.123,124.123,124.123,124.123,124.123,122.296,120.979955241,119.288349491,117.150306446,114.505905719,112.153406614,
20-24,123.87,123.87,123.87,123.87,123.87,122.86,122.153026027,119.925915033,117.481454009,116.085007065,114.501965549,
25-29,125.132,125.132,125.132,125.132,125.132,125.912,127.001986436,127.080083408,127.24218204,126.676123206,125.809654034,
30-34,122.047,122.047,122.047,122.047,122.047,123.242,124.385677019,124.287790352,124.213667849,124.798124118,125.686057784,
