  Ages,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
80,153.365,153.365,153.365,153.365,153.365,151.861,154.961,162.952,166.989,172.141,178.183,179.597,178.585,170.007,187.094,207.815,222.339,221.078,227.167,292.667,268.723,254.415,246.499,241.331,238.664,245.512,247.579,246.82,256.231,265.052,300.89,300.89,300.89,300.89,327.201,327.201,327.201,327.201,327.201,324.667,324.667,324.667,324.667,324.667,283.489,283.489,283.489,283.489,283.489,320.897,320.897,320.897,320.897,320.897,318.663,304.2092381,303.2934848,302.3777316,301.4619784,300.5462251,299.6304719,298.7147186,297.7989654,296.8832121,295.9674589,295.0517056,294.1359524,293.2201991,292.3044459,291.3886926,290.4729394,289.5571861,288.6414329,287.7256797,286.8099264,285.8941732,284.9784199,284.0626667,283.1469134,282.2311602,281.3154069,280.3996537,279.4839004,278.5681472,277.6523939,276.7366407,275.8208874,274.9051342,273.989381,273.0736277,272.1578745,271.2421212,270.326368
81,142.283,142.283,142.283,142.283,142.283,144.139,143.395,146.612,154.44,158.5,163.599,169.529,171.052,170.259,162.243,178.734,198.729,212.822,211.806,217.806,280.804,257.996,244.399,236.92,232.067,229.614,236.313,238.41,237.786,246.962,278.392,278.392,278.392,278.392,318.428,318.428,318.428,318.428,318.428,307.604,307.604,307.604,307.604,307.604,279.645,279.645,279.645,279.645,279.645,311.395,311.395,311.395,311.395,311.395,312.296,297.0367857,296.3446494,295.652513,294.9603766,294.2682403,293.5761039,292.8839675,292.1918312,291.4996948,290.8075584,290.1154221,289.4232857,288.7311494,288.039013,287.3468766,286.6547403,285.9626039,285.2704675,284.5783312,283.8861948,283.1940584,282.5019221,281.8097857,281.1176494,280.425513,279.7333766,279.0412403,278.3491039,277.6569675,276.9648312,276.2726948,275.5805584,274.8884221,274.1962857,273.5041494,272.812013,272.1198766,271.4277403
82,128.282,128.282,128.282,128.282,128.282,132.675,135.129,134.752,138.065,145.701,149.766,154.795,160.593,162.212,161.629,154.182,170.034,189.254,202.876,202.097,207.987,268.343,246.713,233.853,226.825,222.301,220.066,226.601,228.726,228.24,261.619,261.619,261.619,261.619,303.253,303.253,303.253,303.253,303.253,303.858,303.858,303.858,303.858,303.858,274.185,274.185,274.185,274.185,274.185,289.273,289.273,289.273,289.273,289.273,302.127,281.6608333,280.6214632,279.5820931,278.5427229,277.5033528,276.4639827,275.4246126,274.3852424,273.3458723,272.3065022,271.267132,270.2277619,269.1883918,268.1490216,267.1096515,266.0702814,265.0309113,263.9915411,262.952171,261.9128009,260.8734307,259.8340606,258.7946905,257.7553203,256.7159502,255.6765801,254.63721,253.5978398,252.5584697,251.5190996,250.4797294,249.4403593,248.4009892,247.361619,246.3222489,245.2828788,244.2435087,243.2041385
83,113.939,113.939,113.939,113.939,113.939,118.546,123.353,125.983,125.948,129.331,136.746,140.797,145.735,151.38,153.082,152.701,145.824,160.996,179.39,192.501,191.948,197.707,255.277,234.868,222.77,216.207,212.019,210.009,216.366,218.516,244.431,244.431,244.431,244.431,284.71,284.71,284.71,284.71,284.71,292.119,292.119,292.119,292.119,292.119,275.696,275.696,275.696,275.696,275.696,259.647,259.647,259.647,259.647,259.647,279.691,261.997619,260.5318139,259.0660087,257.6002035,256.1343983,254.6685931,253.2027879,251.7369827,250.2711775,248.8053723,247.3395671,245.8737619,244.4079567,242.9421515,241.4763463,240.0105411,238.5447359,237.0789307,235.6131255,234.1473203,232.6815152,231.21571,229.7499048,228.2840996,226.8182944,225.3524892,223.886684,222.4208788,220.9550736,219.4892684,218.0234632,216.557658,215.0918528,213.6260476,212.1602424,210.6944372,209.228632,207.7628268
84,99.659,99.659,99.659,99.659,99.659,104.215,109.179,113.961,116.731,117.01,120.437,127.606,131.618,136.444,141.916,143.685,143.493,137.188,151.639,169.156,181.714,181.376,186.982,241.625,222.475,211.162,205.077,201.235,199.452,205.616,223.83,223.83,223.83,223.83,265.977,265.977,265.977,265.977,265.977,284.039,284.039,284.039,284.039,284.039,275.179,275.179,275.179,275.179,275.179,245.415,245.415,245.415,245.415,245.415,250.068,251.7055714,250.331974,248.9583766,247.5847792,246.2111818,244.8375844,243.463987,242.0903896,240.7167922,239.3431948,237.9695974,236.596,235.2224026,233.8488052,232.4752078,231.1016104,229.728013,228.3544156,226.9808182,225.6072208,224.2336234,222.860026,221.4864286,220.1128312,218.7392338,217.3656364,215.992039,214.6184416,213.2448442,211.8712468,210.4976494,209.1240519,207.7504545,206.3768571,205.0032597,203.6296623,202.2560649,200.8824675
85,89.419,89.419,89.419,89.419,89.419,90.131,94.969,99.843,104.56,107.436,107.999,111.44,118.333,122.283,126.975,132.25,134.07,134.054,128.319,142.008,158.6,170.565,170.427,175.855,227.443,209.585,199.075,193.479,189.988,188.435,204.553,204.553,204.553,204.553,243.416,243.416,243.416,243.416,243.416,268.054,268.054,268.054,268.054,268.054,269.131,269.131,269.131,269.131,269.131,237.615,237.615,237.615,237.615,237.615,235.338,247.9784524,247.4638615,246.9492706,246.4346797,245.9200887,245.4054978,244.8909069,244.376316,243.8617251,243.3471342,242.8325433,242.3179524,241.8033615,241.2887706,240.7741797,240.2595887,239.7449978,239.2304069,238.715816,238.2012251,237.6866342,237.1720433,236.6574524,236.1428615,235.6282706,235.1136797,234.5990887,234.0844978,233.5699069,233.055316,232.5407251,232.0261342,231.5115433,230.9969524,230.4823615,229.9677706,229.4531797,228.9385887
86,78.151,78.151,78.151,78.151,78.151,79.862,81.172,85.849,90.591,95.204,98.148,98.961,102.387,108.974,112.836,117.37,122.427,124.28,124.425,119.253,132.143,147.764,159.097,159.142,164.37,212.781,196.241,186.551,181.45,178.314,184.981,184.981,184.981,184.981,219.786,219.786,219.786,219.786,219.786,254.919,254.919,254.919,254.919,254.919,249.533,249.533,249.533,249.533,249.533,229.689,229.689,229.689,229.689,229.689,226.745,240.5895714,240.832,241.0744286,241.3168571,241.5592857,241.8017143,242.0441429,242.2865714,242.529,242.7714286,243.0138571,243.2562857,243.4987143,243.7411429,243.9835714,244.226,244.4684286,244.7108571,244.9532857,245.1957143,245.4381429,245.6805714,245.923,246.1654286,246.4078571,246.6502857,246.8927143,247.1351429,247.3775714,247.62,247.8624286,248.1048571,248.3472857,248.5897143,248.8321429,249.0745714,249.317,249.5594286
87,66.193,66.193,66.193,66.193,66.193,68.833,70.984,72.436,76.913,81.483,85.953,88.925,89.952,93.331,99.584,103.333,107.684,112.5,114.368,114.656,110.037,122.092,136.702,147.366,147.577,152.58,197.709,182.508,173.647,169.044,172.838,172.838,172.838,172.838,200.964,200.964,200.964,200.964,200.964,236.608,236.608,236.608,236.608,236.608,240.577,240.577,240.577,240.577,240.577,220.111,220.111,220.111,220.111,220.111,217.988,234.2783095,235.1898095,236.1013095,237.0128095,237.9243095,238.8358095,239.7473095,240.6588095,241.5703095,242.4818095,243.3933095,244.3048095,245.2163095,246.1278095,247.0393095,247.9508095,248.8623095,249.7738095,250.6853095,251.5968095,252.5083095,253.4198095,254.3313095,255.2428095,256.1543095,257.0658095,257.9773095,258.8888095,259.8003095,260.7118095,261.6233095,262.5348095,263.4463095,264.3578095,265.2693095,266.1808095,267.0923095,268.0038095
88,55.822,55.822,55.822,55.822,55.822,57.443,60.32,62.462,64.007,68.249,72.608,76.898,79.857,81.056,84.357,90.248,93.859,98.004,102.56,104.42,104.835,100.749,111.944,125.509,135.471,135.827,140.584,182.352,168.498,160.469,158.296,158.296,158.296,158.296,182.126,182.126,182.126,182.126,182.126,215.844,215.844,215.844,215.844,215.844,225.107,225.107,225.107,225.107,225.107,215.761,215.761,215.761,215.761,215.761,207.649,228.989881,230.7515628,232.5132446,234.2749264,236.0366082,237.79829,239.5599719,241.3216537,243.0833355,244.8450173,246.6066991,248.368381,250.1300628,251.8917446,253.6534264,255.4151082,257.17679,258.9384719,260.7001537,262.4618355,264.2235173,265.9851991,267.746881,269.5085628,271.2702446,273.0319264,274.7936082,276.55529,278.3169719,280.0786537,281.8403355,283.6020173,285.3636991,287.125381,288.8870628,290.6487446,292.4104264,294.1721082
89,45.995,45.995,45.995,45.995,45.995,47.687,49.588,52.287,54.379,55.971,59.946,64.058,68.132,71.037,72.367,75.558,81.063,84.511,88.428,92.705,94.537,95.057,91.485,101.798,114.293,123.528,124.007,128.498,166.86,154.347,140.787,140.787,140.787,140.787,161.24,161.24,161.24,161.24,161.24,195.339,195.339,195.339,195.339,195.339,212.435,212.435,212.435,212.435,212.435,209.373,209.373,209.373,209.373,209.373,202.221,224.887381,227.6080693,230.3287576,233.0494459,235.7701342,238.4908225,241.2115108,243.9321991,246.6528874,249.3735758,252.0942641,254.8149524,257.5356407,260.256329,262.9770173,265.6977056,268.4183939,271.1390823,273.8597706,276.5804589,279.3011472,282.0218355,284.7425238,287.4632121,290.1839004,292.9045887,295.6252771,298.3459654,301.0666537,303.787342,306.5080303,309.2287186,311.9494069,314.6700952,317.3907835,320.1114719,322.8321602,325.5528485
90-94,119.038,119.038,119.038,119.038,119.038,126.91,134.926,140.789,146.96,154.148,162.144,172.086,183.906,197.081,210.603,223.176,235.671,250.057,264.251,279.067,295.331,309.864,320.703,325.479,337.198,357.06,382.407,405.261,431.213,484.177,545.946,545.946,545.946,545.946,552.121,552.121,552.121,552.121,552.121,663.379,663.379,663.379,663.379,663.379,788.578,788.578,788.578,788.578,788.578,823.61,823.61,823.61,823.61,823.61,823.669,896.9570238,913.7275368,930.4980498,947.2685628,964.0390758,980.8095887,997.5801017,1014.350615,1031.121128,1047.891641,1064.662154,1081.432667,1098.20318,1114.973693,1131.744206,1148.514719,1165.285232,1182.055745,1198.826258,1215.596771,1232.367284,1249.137797,1265.90831,1282.678823,1299.449335,1316.219848,1332.990361,1349.760874,1366.531387,1383.3019,1400.072413,1416.842926,1433.613439,1450.383952,1467.154465,1483.924978,1500.695491,1517.466004
95-99,20.179,20.179,20.179,20.179,20.179,20.519,22.277,26.261,30.792,34.64,37.632,40.575,43.287,46.426,50.046,54.025,59.022,65.006,71.794,78.894,85.66,92.635,100.679,108.704,116.969,125.707,133.505,139.62,142.771,149.694,199.753,199.753,199.753,199.753,260.876,260.876,260.876,260.876,260.876,277.409,277.409,277.409,277.409,277.409,347.33,347.33,347.33,347.33,347.33,427.566,427.566,427.566,427.566,427.566,438.435,451.0583571,461.7418442,472.4253312,483.1088182,493.7923052,504.4757922,515.1592792,525.8427662,536.5262532,547.2097403,557.8932273,568.5767143,579.2602013,589.9436883,600.6271753,611.3106623,621.9941494,632.6776364,643.3611234,654.0446104,664.7280974,675.4115844,686.0950714,696.7785584,707.4620455,718.1455325,728.8290195,739.5125065,750.1959935,760.8794805,771.5629675,782.2464545,792.9299416,803.6134286,814.2969156,824.9804026,835.6638896,846.3473766
100&over,1.941,1.941,1.941,1.941,1.941,2.081,2.307,2.545,2.773,2.971,3.154,3.561,4.389,5.306,6.069,6.669,7.356,8.134,9.082,10.165,11.353,12.89,14.776,16.991,19.394,21.784,24.398,27.484,30.669,33.98,45.277,45.277,45.277,45.277,69.079,69.079,69.079,69.079,69.079,96.996,96.996,96.996,96.996,96.996,115.25,115.25,115.25,115.25,115.25,152.874,152.874,152.874,152.874,152.874,162.821,167.0369524,172.1190303,177.2011082,182.2831861,187.3652641,192.447342,197.5294199,202.6114978,207.6935758,212.7756537,217.8577316,222.9398095,228.0218874,233.1039654,238.1860433,243.2681212,248.3501991,253.4322771,258.514355,263.5964329,268.6785108,273.7605887,278.8426667,283.9247446,289.0068225,294.0889004,299.1709784,304.2530563,309.3351342,314.4172121,319.49929,324.581368,329.6634459,334.7455238,339.8276017,344.9096797,349.9917576,355.0738355
