  Ages,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
78,171.335,171.335,171.335,171.335,171.335,179.25,183.189,188.395,194.608,195.772,194.304,184.624,202.786,224.815,240.089,238.321,244.529,314.622,288.539,272.893,264.146,258.38,255.305,262.417,264.414,263.393,273.223,282.408,293.117,299.874,309.35175,318.8295,328.30725,337.785,338.8444,339.9038,340.9632,342.0226,343.082,338.6062,334.1304,329.6546,325.1788,320.703,316.4274,312.1518,307.8762,303.6006,299.325,306.8118,314.2986,321.7854,329.2722,336.759,337.549,313.2546952,312.126568,310.9984407,309.8703134,308.7421861,307.6140589,306.4859316,305.3578043,304.2296771,303.1015498,301.9734225,300.8452952,299.717168,298.5890407,297.4609134,296.3327861,295.2046589,294.0765316,292.9484043,291.8202771,290.6921498,289.5640225,288.4358952,287.307768,286.1796407,285.0515134,283.9233861,282.7952589,281.6671316,280.5390043,279.4108771,278.2827498,277.1546225,276.0264952,274.898368,273.7702407,272.6421134,271.5139861
79,160.481,160.481,160.481,160.481,160.481,163.097,171.226,175.222,180.409,186.545,187.839,186.602,177.47,195.113,216.511,231.428,229.916,236.073,303.937,278.901,263.912,255.572,250.099,247.224,254.21,256.243,255.352,264.981,273.992,284.487,293.7945,303.102,312.4095,321.717,325.3168,328.9166,332.5164,336.1162,339.716,336.9002,334.0844,331.2686,328.4528,325.637,318.0136,310.3902,302.7668,295.1434,287.52,295.3266,303.1332,310.9398,318.7464,326.553,329.423,304.7768762,303.406458,302.0360398,300.6656216,299.2952035,297.9247853,296.5543671,295.1839489,293.8135307,292.4431126,291.0726944,289.7022762,288.331858,286.9614398,285.5910216,284.2206035,282.8501853,281.4797671,280.1093489,278.7389307,277.3685126,275.9980944,274.6276762,273.257258,271.8868398,270.5164216,269.1460035,267.7755853,266.4051671,265.0347489,263.6643307,262.2939126,260.9234944,259.5530762,258.182658,256.8122398,255.4418216,254.0714035
80,153.365,153.365,153.365,153.365,153.365,151.861,154.961,162.952,166.989,172.141,178.183,179.597,178.585,170.007,187.094,207.815,222.339,221.078,227.167,292.667,268.723,254.415,246.499,241.331,238.664,245.512,247.579,246.82,256.231,265.052,274.0115,282.971,291.9305,300.89,306.1522,311.4144,316.6766,321.9388,327.201,326.6942,326.1874,325.6806,325.1738,324.667,316.4314,308.1958,299.9602,291.7246,283.489,290.9706,298.4522,305.9338,313.4154,320.897,318.663,303.5436095,302.7405654,301.9375212,301.1344771,300.3314329,299.5283887,298.7253446,297.9223004,297.1192563,296.3162121,295.513168,294.7101238,293.9070797,293.1040355,292.3009913,291.4979472,290.694903,289.8918589,289.0888147,288.2857706,287.4827264,286.6796823,285.8766381,285.0735939,284.2705498,283.4675056,282.6644615,281.8614173,281.0583732,280.255329,279.4522848,278.6492407,277.8461965,277.0431524,276.2401082,275.4370641,274.6340199,273.8309758
81,142.283,142.283,142.283,142.283,142.283,144.139,143.395,146.612,154.44,158.5,163.599,169.529,171.052,170.259,162.243,178.734,198.729,212.822,211.806,217.806,280.804,257.996,244.399,236.92,232.067,229.614,236.313,238.41,237.786,246.962,254.8195,262.677,270.5345,278.392,286.3992,294.4064,302.4136,310.4208,318.428,316.2632,314.0984,311.9336,309.7688,307.604,302.0122,296.4204,290.8286,285.2368,279.645,285.995,292.345,298.695,305.045,311.395,312.296,298.3075571,298.0166857,297.7258143,297.4349429,297.1440714,296.8532,296.5623286,296.2714571,295.9805857,295.6897143,295.3988429,295.1079714,294.8171,294.5262286,294.2353571,293.9444857,293.6536143,293.3627429,293.0718714,292.781,292.4901286,292.1992571,291.9083857,291.6175143,291.3266429,291.0357714,290.7449,290.4540286,290.1631571,289.8722857,289.5814143,289.2905429,288.9996714,288.7088,288.4179286,288.1270571,287.8361857,287.5453143
82,128.282,128.282,128.282,128.282,128.282,132.675,135.129,134.752,138.065,145.701,149.766,154.795,160.593,162.212,161.629,154.182,170.034,189.254,202.876,202.097,207.987,268.343,246.713,233.853,226.825,222.301,220.066,226.601,228.726,228.24,236.58475,244.9295,253.27425,261.619,269.9458,278.2726,286.5994,294.9262,303.253,303.374,303.495,303.616,303.737,303.858,297.9234,291.9888,286.0542,280.1196,274.185,277.2026,280.2202,283.2378,286.2554,289.273,302.127,288.0634333,287.8455463,287.6276593,287.4097723,287.1918853,286.9739983,286.7561113,286.5382242,286.3203372,286.1024502,285.8845632,285.6666762,285.4487892,285.2309022,285.0130152,284.7951281,284.5772411,284.3593541,284.1414671,283.9235801,283.7056931,283.4878061,283.269919,283.052032,282.834145,282.616258,282.398371,282.180484,281.962597,281.74471,281.5268229,281.3089359,281.0910489,280.8731619,280.6552749,280.4373879,280.2195009,280.0016139
83,113.939,113.939,113.939,113.939,113.939,118.546,123.353,125.983,125.948,129.331,136.746,140.797,145.735,151.38,153.082,152.701,145.824,160.996,179.39,192.501,191.948,197.707,255.277,234.868,222.77,216.207,212.019,210.009,216.366,218.516,224.99475,231.4735,237.95225,244.431,252.4868,260.5426,268.5984,276.6542,284.71,286.1918,287.6736,289.1554,290.6372,292.119,288.8344,285.5498,282.2652,278.9806,275.696,272.4862,269.2764,266.0666,262.8568,259.647,279.691,274.9731619,274.8186918,274.6642216,274.5097515,274.3552814,274.2008113,274.0463411,273.891871,273.7374009,273.5829307,273.4284606,273.2739905,273.1195203,272.9650502,272.8105801,272.65611,272.5016398,272.3471697,272.1926996,272.0382294,271.8837593,271.7292892,271.574819,271.4203489,271.2658788,271.1114087,270.9569385,270.8024684,270.6479983,270.4935281,270.339058,270.1845879,270.0301177,269.8756476,269.7211775,269.5667074,269.4122372,269.2577671
84,99.659,99.659,99.659,99.659,99.659,104.215,109.179,113.961,116.731,117.01,120.437,127.606,131.618,136.444,141.916,143.685,143.493,137.188,151.639,169.156,181.714,181.376,186.982,241.625,222.475,211.162,205.077,201.235,199.452,205.616,210.1695,214.723,219.2765,223.83,232.2594,240.6888,249.1182,257.5476,265.977,269.5894,273.2018,276.8142,280.4266,284.039,282.267,280.495,278.723,276.951,275.179,269.2262,263.2734,257.3206,251.3678,245.415,250.068,267.9074286,268.1936104,268.4797922,268.765974,269.0521558,269.3383377,269.6245195,269.9107013,270.1968831,270.4830649,270.7692468,271.0554286,271.3416104,271.6277922,271.913974,272.2001558,272.4863377,272.7725195,273.0587013,273.3448831,273.6310649,273.9172468,274.2034286,274.4896104,274.7757922,275.061974,275.3481558,275.6343377,275.9205195,276.2067013,276.4928831,276.7790649,277.0652468,277.3514286,277.6376104,277.9237922,278.209974,278.4961558
85,89.419,89.419,89.419,89.419,89.419,90.131,94.969,99.843,104.56,107.436,107.999,111.44,118.333,122.283,126.975,132.25,134.07,134.054,128.319,142.008,158.6,170.565,170.427,175.855,227.443,209.585,199.075,193.479,189.988,188.435,192.4645,196.494,200.5235,204.553,212.3256,220.0982,227.8708,235.6434,243.416,248.3436,253.2712,258.1988,263.1264,268.054,268.2694,268.4848,268.7002,268.9156,269.131,262.8278,256.5246,250.2214,243.9182,237.615,235.338,263.0107762,264.1490113,265.2872463,266.4254814,267.5637165,268.7019515,269.8401866,270.9784216,272.1166567,273.2548918,274.3931268,275.5313619,276.669597,277.807832,278.9460671,280.0843022,281.2225372,282.3607723,283.4990074,284.6372424,285.7754775,286.9137126,288.0519476,289.1901827,290.3284177,291.4666528,292.6048879,293.7431229,294.881358,296.0195931,297.1578281,298.2960632,299.4342983,300.5725333,301.7107684,302.8490035,303.9872385,305.1254736
86,78.151,78.151,78.151,78.151,78.151,79.862,81.172,85.849,90.591,95.204,98.148,98.961,102.387,108.974,112.836,117.37,122.427,124.28,124.425,119.253,132.143,147.764,159.097,159.142,164.37,212.781,196.241,186.551,181.45,178.314,179.98075,181.6475,183.31425,184.981,191.942,198.903,205.864,212.825,219.786,226.8126,233.8392,240.8658,247.8924,254.919,253.8418,252.7646,251.6874,250.6102,249.533,245.5642,241.5954,237.6266,233.6578,229.689,226.745,252.8524381,254.596755,256.3410719,258.0853887,259.8297056,261.5740225,263.3183394,265.0626563,266.8069732,268.55129,270.2956069,272.0399238,273.7842407,275.5285576,277.2728745,279.0171913,280.7615082,282.5058251,284.250142,285.9944589,287.7387758,289.4830926,291.2274095,292.9717264,294.7160433,296.4603602,298.2046771,299.9489939,301.6933108,303.4376277,305.1819446,306.9262615,308.6705784,310.4148952,312.1592121,313.903529,315.6478459,317.3921628
87,66.193,66.193,66.193,66.193,66.193,68.833,70.984,72.436,76.913,81.483,85.953,88.925,89.952,93.331,99.584,103.333,107.684,112.5,114.368,114.656,110.037,122.092,136.702,147.366,147.577,152.58,197.709,182.508,173.647,169.044,169.9925,170.941,171.8895,172.838,178.4632,184.0884,189.7136,195.3388,200.964,208.0928,215.2216,222.3504,229.4792,236.608,237.4018,238.1956,238.9894,239.7832,240.577,236.4838,232.3906,228.2974,224.2042,220.111,217.988,244.4771762,246.7251359,248.9730957,251.2210554,253.4690152,255.7169749,257.9649346,260.2128944,262.4608541,264.7088139,266.9567736,269.2047333,271.4526931,273.7006528,275.9486126,278.1965723,280.444532,282.6924918,284.9404515,287.1884113,289.436371,291.6843307,293.9322905,296.1802502,298.42821,300.6761697,302.9241294,305.1720892,307.4200489,309.6680087,311.9159684,314.1639281,316.4118879,318.6598476,320.9078074,323.1557671,325.4037268,327.6516866
88,55.822,55.822,55.822,55.822,55.822,57.443,60.32,62.462,64.007,68.249,72.608,76.898,79.857,81.056,84.357,90.248,93.859,98.004,102.56,104.42,104.835,100.749,111.944,125.509,135.471,135.827,140.584,182.352,168.498,160.469,159.92575,159.3825,158.83925,158.296,163.062,167.828,172.594,177.36,182.126,188.8696,195.6132,202.3568,209.1004,215.844,217.6966,219.5492,221.4018,223.2544,225.107,223.2378,221.3686,219.4994,217.6302,215.761,207.649,234.8357381,237.6263939,240.4170498,243.2077056,245.9983615,248.7890173,251.5796732,254.370329,257.1609848,259.9516407,262.7422965,265.5329524,268.3236082,271.1142641,273.9049199,276.6955758,279.4862316,282.2768874,285.0675433,287.8581991,290.648855,293.4395108,296.2301667,299.0208225,301.8114784,304.6021342,307.39279,310.1834459,312.9741017,315.7647576,318.5554134,321.3460693,324.1367251,326.927381,329.7180368,332.5086926,335.2993485,338.0900043
89,45.995,45.995,45.995,45.995,45.995,47.687,49.588,52.287,54.379,55.971,59.946,64.058,68.132,71.037,72.367,75.558,81.063,84.511,88.428,92.705,94.537,95.057,91.485,101.798,114.293,123.528,124.007,128.498,166.86,154.347,150.957,147.567,144.177,140.787,144.8776,148.9682,153.0588,157.1494,161.24,168.0598,174.8796,181.6994,188.5192,195.339,198.7582,202.1774,205.5966,209.0158,212.435,211.8226,211.2102,210.5978,209.9854,209.373,202.221,227.5482095,231.1046095,234.6610095,238.2174095,241.7738095,245.3302095,248.8866095,252.4430095,255.9994095,259.5558095,263.1122095,266.6686095,270.2250095,273.7814095,277.3378095,280.8942095,284.4506095,288.0070095,291.5634095,295.1198095,298.6762095,302.2326095,305.7890095,309.3454095,312.9018095,316.4582095,320.0146095,323.5710095,327.1274095,330.6838095,334.2402095,337.7966095,341.3530095,344.9094095,348.4658095,352.0222095,355.5786095,359.1350095
90-94,119.038,119.038,119.038,119.038,119.038,126.91,134.926,140.789,146.96,154.148,162.144,172.086,183.906,197.081,210.603,223.176,235.671,250.057,264.251,279.067,295.331,309.864,320.703,325.479,337.198,357.06,382.407,405.261,431.213,484.177,499.61925,515.0615,530.50375,545.946,547.181,548.416,549.651,550.886,552.121,574.3726,596.6242,618.8758,641.1274,663.379,688.4188,713.4586,738.4984,763.5382,788.578,795.5844,802.5908,809.5972,816.6036,823.61,823.669,875.2332905,892.4329359,909.6325814,926.8322268,944.0318723,961.2315177,978.4311632,995.6308087,1012.830454,1030.0301,1047.229745,1064.42939,1081.629036,1098.828681,1116.028327,1133.227972,1150.427618,1167.627263,1184.826909,1202.026554,1219.2262,1236.425845,1253.62549,1270.825136,1288.024781,1305.224427,1322.424072,1339.623718,1356.823363,1374.023009,1391.222654,1408.4223,1425.621945,1442.82159,1460.021236,1477.220881,1494.420527,1511.620172
95-99,20.179,20.179,20.179,20.179,20.179,20.519,22.277,26.261,30.792,34.64,37.632,40.575,43.287,46.426,50.046,54.025,59.022,65.006,71.794,78.894,85.66,92.635,100.679,108.704,116.969,125.707,133.505,139.62,142.771,149.694,162.20875,174.7235,187.23825,199.753,211.9776,224.2022,236.4268,248.6514,260.876,264.1826,267.4892,270.7958,274.1024,277.409,291.3932,305.3774,319.3616,333.3458,347.33,363.3772,379.4244,395.4716,411.5188,427.566,438.435,431.2162238,442.0682874,452.9203511,463.7724147,474.6244784,485.476542,496.3286056,507.1806693,518.0327329,528.8847965,539.7368602,550.5889238,561.4409874,572.2930511,583.1451147,593.9971784,604.849242,615.7013056,626.5533693,637.4054329,648.2574965,659.1095602,669.9616238,680.8136874,691.6657511,702.5178147,713.3698784,724.221942,735.0740056,745.9260693,756.7781329,767.6301965,778.4822602,789.3343238,800.1863874,811.0384511,821.8905147,832.7425784
100&over,1.941,1.941,1.941,1.941,1.941,2.081,2.307,2.545,2.773,2.971,3.154,3.561,4.389,5.306,6.069,6.669,7.356,8.134,9.082,10.165,11.353,12.89,14.776,16.991,19.394,21.784,24.398,27.484,30.669,33.98,36.80425,39.6285,42.45275,45.277,50.0374,54.7978,59.5582,64.3186,69.079,74.6624,80.2458,85.8292,91.4126,96.996,100.6468,104.2976,107.9484,111.5992,115.25,122.7748,130.2996,137.8244,145.3492,152.874,162.821,159.1292762,164.4240502,169.7188242,175.0135983,180.3083723,185.6031463,190.8979203,196.1926944,201.4874684,206.7822424,212.0770165,217.3717905,222.6665645,227.9613385,233.2561126,238.5508866,243.8456606,249.1404346,254.4352087,259.7299827,265.0247567,270.3195307,275.6143048,280.9090788,286.2038528,291.4986268,296.7934009,302.0881749,307.3829489,312.6777229,317.972497,323.267271,328.562045,333.856819,339.1515931,344.4463671,349.7411411,355.0359152
