Age,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
68,1780.281911,1780.281911,1780.281911,1780.281911,1780.281911,1650.930904,1598.893823,1553.041542,1514.654813,1482.787806,1456.470962,1434.259201,1413.926733,1395.664966,1376.660995,1356.761428,1335.348122,1323.542268,1309.625693,1287.622327,1266.723675,1246.644051,1227.787892,1210.340572,1193.549249,1177.945888,1162.417985,1148.375972,1134.453264,1120.964136,1107.475009,1093.985881,1080.496753,1067.636971,1054.777189,1041.917407,1029.057625,1016.197843,1004.529255,992.8606673,981.1920794,969.5234916,957.8549037,946.6950681,935.5352325,924.3753969,913.2155613,902.0557257,891.6526292,881.2495327,870.8464363,860.4433398,850.0402433,839.4780303,829.5553916,819.632753,809.7101143,799.7874756,790.3907821,780.9940886,771.5973951,762.2007016,752.8040081,743.8748676,734.9457271,726.0165866,717.0874461,708.1583056,699.8257432,691.4931809,683.1606185,674.8280562,666.4954938,658.7712284,651.046963,643.3226975,635.5984321,627.8741667,620.4612518,593.0610795,583.229792,573.3985045,563.567217,553.7359296,543.9046421,534.0733546,524.2420671,514.4107796,504.5794921,494.7482046,484.9169171,475.0856296,465.2543421
69,1976.311003,1976.311003,1976.311003,1976.311003,1976.311003,1832.340815,1769.738746,1716.455078,1669.41855,1629.545634,1596.913333,1569.111643,1545.360579,1524.470921,1504.398319,1484.709868,1463.559111,1451.071254,1437.480806,1413.356,1390.705526,1368.961973,1348.717138,1329.149258,1310.970649,1293.431834,1277.414484,1260.542394,1245.70027,1230.815544,1215.930819,1201.046093,1186.161367,1172.206603,1158.251839,1144.297074,1130.34231,1116.387546,1103.412083,1090.43662,1077.461157,1064.485694,1051.510231,1039.228977,1026.947723,1014.666469,1002.385215,990.1039609,978.6803702,967.2567795,955.8331889,944.4095982,932.9860075,922.5041049,911.4206243,900.3371437,889.2536631,878.1701825,867.8502965,857.5304105,847.2105245,836.8906385,826.5707525,816.7683292,806.965906,797.1634827,787.3610595,777.5586362,768.5775293,759.5964224,750.6153154,741.6342085,732.6531016,723.9401436,715.2271856,706.5142276,697.8012696,689.0883116,681.0152372,651.3424774,640.5512793,629.7600812,618.968883,608.1776849,597.3864868,586.5952886,575.8040905,565.0128924,554.2216942,543.4304961,532.639298,521.8480999,511.0569017
70,2192.199545,2192.199545,2192.199545,2192.199545,2192.199545,2035.82156,1965.889418,1901.267055,1846.712463,1798.049494,1756.860991,1722.863531,1693.675977,1668.744791,1646.338666,1624.792707,1603.661153,1586.941229,1568.171918,1543.794265,1518.645284,1495.31227,1472.958254,1451.504374,1431.76387,1413.077114,1394.508113,1377.794443,1359.958599,1343.97381,1327.989021,1312.004232,1296.019443,1280.656688,1265.293933,1249.931177,1234.568422,1219.205667,1204.88479,1190.563913,1176.243036,1161.922159,1147.601282,1134.311509,1121.021736,1107.731963,1094.44219,1081.152417,1068.676866,1056.201315,1043.725764,1031.250213,1018.774662,1007.034635,995.2175808,983.4005267,971.5834725,959.7664183,948.4273135,937.0882086,925.7491038,914.4099989,903.0708941,892.4783136,881.885733,871.2931525,860.7005719,850.1079914,840.0257389,829.9434864,819.861234,809.7789815,799.696729,790.3319847,780.9672404,771.602496,762.2377517,752.8730074,743.9974426,711.7281521,699.9568805,688.1856088,676.4143371,664.6430655,652.8717938,641.1005221,629.3292505,617.5579788,605.7867071,594.0154354,582.2441638,570.4728921,558.7016204
71,2425.830892,2425.830892,2425.830892,2425.830892,2425.830892,2258.246861,2183.230155,2111.522317,2044.979061,1989.134634,1938.450787,1896.247782,1860.753029,1829.909466,1803.476867,1779.491041,1756.841907,1734.423296,1710.63191,1686.350697,1660.78889,1634.586007,1610.926333,1588.026769,1565.802165,1545.066402,1525.423293,1506.122964,1488.329744,1470.640711,1452.951678,1435.262645,1417.573612,1400.781628,1383.989643,1367.197659,1350.405674,1333.61369,1317.877902,1302.142113,1286.406325,1270.670536,1254.934748,1240.402048,1225.869348,1211.336647,1196.803947,1182.271247,1168.637833,1155.004419,1141.371006,1127.737592,1114.104178,1100.894003,1087.99737,1075.100737,1062.204104,1049.307471,1037.061087,1024.814702,1012.568318,1000.321934,988.0755497,976.4252366,964.7749234,953.1246103,941.4742971,929.823984,918.9256587,908.0273334,897.129008,886.2306827,875.3323574,864.9175971,854.5028367,844.0880764,833.673316,823.2585557,813.7265976,778.6454713,765.7802436,752.9150159,740.0497881,727.1845604,714.3193327,701.454105,688.5888773,675.7236495,662.8584218,649.9931941,637.1279664,624.2627386,611.3975109
72,2671.021717,2671.021717,2671.021717,2671.021717,2671.021717,2496.456206,2419.005052,2342.372031,2268.707411,2201.011189,2142.83721,2090.72313,2047.118534,2010.173864,1978.290402,1949.980932,1923.98365,1899.648568,1875.778561,1850.786725,1825.071509,1798.66021,1771.933387,1746.941974,1723.100377,1699.692541,1678.175729,1657.722715,1636.80596,1617.502622,1598.199285,1578.895947,1559.592609,1541.127371,1522.662132,1504.196894,1485.731655,1467.266417,1449.968877,1432.671337,1415.373797,1398.076257,1380.778717,1364.80598,1348.833242,1332.860505,1316.887767,1300.91503,1285.977119,1271.039208,1256.101297,1241.163386,1226.225475,1211.526029,1197.332589,1183.139149,1168.945708,1154.752268,1141.209334,1127.6664,1114.123467,1100.580533,1087.037599,1074.199853,1061.362107,1048.524362,1035.686616,1022.84887,1010.883262,998.9176539,986.9520458,974.9864378,963.0208297,951.5855199,940.1502101,928.7149004,917.2795906,905.8442808,895.1280453,856.6618779,842.5032806,828.3446832,814.1860859,800.0274886,785.8688912,771.7102939,757.5516965,743.3930992,729.2345019,715.0759045,700.9173072,686.7587098,672.6001125
73,2935.41482,2935.41482,2935.41482,2935.41482,2935.41482,2748.978331,2674.116111,2594.846705,2515.814899,2440.290384,2370.459475,2311.292007,2257.600338,2211.991643,2173.710174,2140.154291,2110.23289,2082.447204,2056.763159,2031.240581,2004.2631,1977.065905,1949.479866,1921.597836,1895.899607,1870.570297,1846.44933,1824.098238,1801.808981,1780.386801,1758.964621,1737.54244,1716.12026,1695.925717,1675.731174,1655.536632,1635.342089,1615.147546,1596.057906,1576.968266,1557.878627,1538.788987,1519.699347,1502.193834,1484.688322,1467.182809,1449.677297,1432.171784,1415.608037,1399.04429,1382.480544,1365.916797,1349.35305,1333.421064,1318.028426,1302.635788,1287.24315,1271.850512,1256.837851,1241.82519,1226.81253,1211.799869,1196.787208,1182.660453,1168.533698,1154.406942,1140.280187,1126.153432,1112.886902,1099.620372,1086.353842,1073.087312,1059.820782,1047.311312,1034.801842,1022.292371,1009.782901,997.2734311,985.3229835,943.1609684,927.581206,912.0014436,896.4216812,880.8419187,865.2621563,849.6823939,834.1026315,818.522869,802.9431066,787.3633442,771.7835818,756.2038193,740.6240569
74,3222.62707,3222.62707,3222.62707,3222.62707,3222.62707,3022.434427,2945.6394,2869.423405,2787.901429,2706.305144,2628.915485,2556.962403,2496.370706,2440.604568,2393.534445,2353.749819,2317.841355,2286.243864,2256.894792,2229.162439,2201.753337,2172.949612,2144.515188,2115.363611,2086.535601,2059.538901,2033.299173,2008.03671,1983.656545,1959.907434,1936.158322,1912.409211,1888.660099,1866.522135,1844.384171,1822.246206,1800.108242,1777.970278,1757.129987,1736.289696,1715.449404,1694.609113,1673.768822,1654.320038,1634.871253,1615.422469,1595.973684,1576.5249,1558.234402,1539.943905,1521.653407,1503.36291,1485.072412,1467.667949,1450.630194,1433.59244,1416.554685,1399.51693,1383.094609,1366.672288,1350.249968,1333.827647,1317.405326,1301.923703,1286.442081,1270.960458,1255.478836,1239.997213,1225.33655,1210.675887,1196.015223,1181.35456,1166.693897,1153.157543,1139.62119,1126.084836,1112.548483,1099.012129,1085.362675,1038.551693,1021.409291,1004.266888,987.1244858,969.9820835,952.8396812,935.6972788,918.5548765,901.4124742,884.2700718,867.1276695,849.9852671,832.8428648,815.7004625
75,3542.364768,3542.364768,3542.364768,3542.364768,3542.364768,3322.752005,3242.677344,3164.236979,3085.14491,3000.817552,2916.803032,2837.463162,2763.755582,2701.206604,2643.135884,2594.659924,2552.87767,2515.953297,2481.934497,2450.185461,2419.944848,2390.711099,2360.938477,2330.411566,2299.537008,2269.282254,2240.929314,2213.140598,2186.539715,2160.694893,2134.850072,2109.00525,2083.160428,2058.420764,2033.681099,2008.941435,1984.20177,1959.462106,1936.497744,1913.533382,1890.569019,1867.604657,1844.640295,1823.00476,1801.369226,1779.733691,1758.098157,1736.462622,1716.393139,1696.323656,1676.254173,1656.18469,1636.115207,1617.558839,1598.729148,1579.899458,1561.069767,1542.240076,1524.358099,1506.476121,1488.594144,1470.712166,1452.830189,1435.714511,1418.598832,1401.483154,1384.367475,1367.251797,1351.266497,1335.281197,1319.295896,1303.310596,1287.325296,1272.047349,1256.769401,1241.491454,1226.213506,1210.935559,1197.462994,1145.453465,1126.588781,1107.724096,1088.859412,1069.994728,1051.130043,1032.265359,1013.400674,994.5359897,975.6713053,956.8066208,937.9419364,919.0772519,900.2125675
76,3911.323205,3911.323205,3911.323205,3911.323205,3911.323205,3661.070907,3573.657853,3490.816264,3408.426961,3326.769666,3240.126732,3153.453069,3072.209212,2996.360887,2931.544759,2871.380117,2820.55719,2776.702786,2737.09784,2701.635749,2667.303414,2634.670972,2603.273689,2570.943662,2539.083502,2506.221057,2474.244161,2444.40011,2414.6098,2386.00024,2357.39068,2328.78112,2300.17156,2273.22753,2246.2835,2219.33947,2192.39544,2165.45141,2139.903214,2114.355018,2088.806821,2063.258625,2037.710429,2013.948386,1990.186342,1966.424299,1942.662255,1918.900212,1896.616117,1874.332022,1852.047928,1829.763833,1807.479738,1786.136675,1765.641465,1745.146255,1724.651045,1704.155835,1684.284157,1664.412479,1644.540802,1624.669124,1604.797446,1586.043138,1567.28883,1548.534523,1529.780215,1511.025907,1493.244054,1475.462201,1457.680348,1439.898495,1422.116642,1405.56256,1389.008478,1372.454395,1355.900313,1339.346231,1322.663908,1265.841801,1245.009502,1224.177203,1203.344904,1182.512605,1161.680306,1140.848007,1120.015708,1099.183409,1078.351109,1057.51881,1036.686511,1015.854212,995.0219132
77,4334.993248,4334.993248,4334.993248,4334.993248,4334.993248,4048.10795,3943.094613,3850.999807,3764.680435,3679.025933,3594.387262,3505.315555,3416.082354,3332.380381,3253.870949,3187.298319,3124.807548,3072.19404,3026.00624,2983.956276,2945.087639,2909.028676,2873.418565,2839.840075,2805.004059,2770.867809,2736.121348,2701.814488,2670.033692,2638.651528,2607.269364,2575.887199,2544.505035,2514.654462,2484.803889,2454.953317,2425.102744,2395.252171,2367.000922,2338.749674,2310.498425,2282.247177,2253.995928,2227.591772,2201.187616,2174.783459,2148.379303,2121.975147,2097.503288,2073.031428,2048.559569,2024.087709,1999.61585,1975.675063,1952.920282,1930.1655,1907.410719,1884.655937,1862.872581,1841.089225,1819.30587,1797.522514,1775.739158,1754.987498,1734.235838,1713.484178,1692.732518,1671.980858,1652.205583,1632.430308,1612.655034,1592.879759,1573.104484,1554.787476,1536.470467,1518.153459,1499.83645,1481.519442,1463.931639,1400.548882,1377.517605,1354.486328,1331.455052,1308.423775,1285.392498,1262.361221,1239.329944,1216.298667,1193.267391,1170.236114,1147.204837,1124.17356,1101.142283
78,4821.182622,4821.182622,4821.182622,4821.182622,4821.182622,4488.935252,4361.306099,4250.881067,4155.255599,4064.642007,3976.471557,3888.148702,3795.857988,3704.593269,3617.614107,3537.038203,3468.101724,3403.933434,3348.778214,3300.025283,3255.224107,3214.470924,3174.851852,3136.824537,3099.520474,3062.181339,3025.578527,2988.789825,2952.604808,2917.885423,2883.166038,2848.446652,2813.727267,2780.857154,2747.987041,2715.116928,2682.246815,2649.376702,2618.252687,2587.128671,2556.004656,2524.88064,2493.756625,2464.537025,2435.317425,2406.097825,2376.878225,2347.658625,2320.556279,2293.453933,2266.351586,2239.24924,2212.146894,2185.745294,2160.643312,2135.541329,2110.439347,2085.337364,2061.363434,2037.389505,2013.415575,1989.441646,1965.467716,1942.443511,1919.419306,1896.395102,1873.370897,1850.346692,1828.614625,1806.882558,1785.150492,1763.418425,1741.686358,1721.176908,1700.667458,1680.158007,1659.648557,1639.139107,1620.106059,1550.531725,1525.085852,1499.639979,1474.194106,1448.748233,1423.302359,1397.856486,1372.410613,1346.96474,1321.518867,1296.072993,1270.62712,1245.181247,1219.735374
79,5380.987096,5380.987096,5380.987096,5380.987096,5380.987096,4997.946134,4841.271695,4707.473521,4592.062964,4491.412766,4396.593026,4305.166307,4214.53564,4118.406757,4024.071457,3934.514062,3851.222344,3779.586927,3713.464145,3655.274782,3604.83929,3556.574577,3512.45452,3469.169009,3428.119628,3387.654437,3347.783352,3308.401763,3268.942311,3230.622241,3192.302171,3153.9821,3115.66203,3079.037278,3042.412526,3005.787774,2969.163022,2932.53827,2898.323199,2864.108128,2829.893058,2795.677987,2761.462916,2729.417435,2697.371954,2665.326472,2633.280991,2601.23551,2571.030998,2540.826486,2510.621974,2480.417462,2450.21295,2421.271175,2393.137332,2365.00349,2336.869647,2308.735804,2282.253802,2255.771801,2229.289799,2202.807798,2176.325796,2150.955394,2125.584991,2100.214589,2074.844186,2049.473784,2025.56481,2001.655836,1977.746861,1953.837887,1929.928913,1907.193263,1884.457613,1861.721964,1838.986314,1816.250664,1794.880449,1718.066511,1689.920733,1661.774956,1633.629178,1605.4834,1577.337622,1549.191844,1521.046066,1492.900289,1464.754511,1436.608733,1408.462955,1380.317177,1352.171399
80,6025.911026,6025.911026,6025.911026,6025.911026,6025.911026,5585.150164,5397.923429,5233.250285,5092.966855,4971.33264,4866.181414,4767.180949,4671.567996,4576.70884,4477.284874,4380.211817,4287.930918,4201.570444,4128.131424,4059.137672,3998.07985,3943.463786,3892.821647,3845.659804,3798.969288,3753.696267,3710.240927,3666.955669,3623.988729,3581.636108,3539.283487,3496.930865,3454.578244,3414.41641,3374.254576,3334.092741,3293.930907,3253.769073,3215.659556,3177.550039,3139.440522,3101.331005,3063.221488,3027.435483,2991.649479,2955.863474,2920.07747,2884.291465,2850.736544,2817.181623,2783.626702,2750.071781,2716.51686,2685.546723,2654.253016,2622.95931,2591.665603,2560.371896,2531.038068,2501.704241,2472.370413,2443.036586,2413.702758,2385.812636,2357.922514,2330.032391,2302.142269,2274.252147,2247.803832,2221.355517,2194.907202,2168.458887,2142.010572,2116.962541,2091.91451,2066.86648,2041.818449,2016.770418,1991.497463,1906.776694,1875.595123,1844.413552,1813.231981,1782.05041,1750.868839,1719.687268,1688.505697,1657.324126,1626.142555,1594.960984,1563.779413,1532.597842,1501.416271
81,6764.914648,6764.914648,6764.914648,6764.914648,6764.914648,6262.964016,6040.235696,5842.915797,5671.090968,5522.049082,5393.313367,5282.529197,5179.378358,5080.166794,4980.462731,4878.458139,4777.598873,4682.54453,4593.115756,4517.094625,4444.563147,4380.888891,4323.063704,4269.175414,4216.685769,4166.793685,4118.075185,4070.111274,4022.758908,3976.18654,3929.614171,3883.041803,3836.469434,3791.659647,3746.849859,3702.040072,3657.230284,3612.420497,3570.459809,3528.49912,3486.538432,3444.577743,3402.617055,3362.936427,3323.255799,3283.575172,3243.894544,3204.213916,3167.058433,3129.90295,3092.747468,3055.591985,3018.436502,2982.601491,2948.037897,2913.474303,2878.910709,2844.347115,2811.836938,2779.326761,2746.816585,2714.306408,2681.796231,2650.812489,2619.828748,2588.845006,2557.861265,2526.877523,2497.5633,2468.249076,2438.934853,2409.620629,2380.306406,2352.458541,2324.610676,2296.76281,2268.914945,2241.06708,2214.753188,2119.513101,2084.929838,2050.346575,2015.763311,1981.180048,1946.596785,1912.013521,1877.430258,1842.846995,1808.263732,1773.680468,1739.097205,1704.513942,1669.930678
82,7600.748305,7600.748305,7600.748305,7600.748305,7600.748305,7037.073325,6780.476254,6546.355798,6337.859859,6156.749708,5998.998498,5862.8976,5746.50378,5637.987683,5533.352306,5430.926578,5324.535559,5220.249071,5121.620623,5029.538955,4950.095194,4874.940377,4807.435089,4745.961293,4688.009734,4632.270253,4577.075997,4523.630908,4470.675673,4419.153274,4367.630874,4316.108475,4264.586075,4215.317949,4166.049823,4116.781696,4067.51357,4018.245444,3971.571747,3924.898051,3878.224354,3831.550658,3784.876961,3740.790588,3696.704215,3652.617843,3608.53147,3564.445097,3522.89287,3481.340643,3439.788417,3398.23619,3356.683963,3317.86976,3279.438558,3241.007356,3202.576153,3164.144951,3128.120132,3092.095313,3056.070493,3020.045674,2984.020855,2949.659358,2915.297861,2880.936365,2846.574868,2812.213371,2779.480995,2746.748619,2714.016243,2681.283867,2648.551491,2617.634238,2586.716984,2555.799731,2524.882477,2493.965224,2464.727815,2359.060728,2320.637646,2282.214565,2243.791483,2205.368401,2166.945319,2128.522238,2090.099156,2051.676074,2013.252993,1974.829911,1936.406829,1897.983747,1859.560666
83,8541.765398,8541.765398,8541.765398,8541.765398,8541.765398,7908.699063,7621.533548,7351.318745,7103.330555,6883.514512,6690.164018,6525.382802,6381.139274,6257.47257,6144.138377,6035.702124,5928.09485,5817.282908,5709.682994,5608.078625,5512.229429,5429.054088,5351.295028,5280.255455,5214.631672,5151.840306,5090.41344,5031.045254,4972.431865,4915.605168,4858.778471,4801.951773,4745.125076,4690.279062,4635.433048,4580.587033,4525.741019,4470.895005,4419.135075,4367.375146,4315.615216,4263.855287,4212.095357,4163.196349,4114.29734,4065.398332,4016.499323,3967.600315,3921.547313,3875.494311,3829.441309,3783.388307,3737.335305,3692.606315,3650.345058,3608.083801,3565.822544,3523.561287,3483.301505,3443.041723,3402.781942,3362.52216,3322.262378,3284.229515,3246.196652,3208.163789,3170.130926,3132.098063,3095.736235,3059.374406,3023.012578,2986.650749,2950.288921,2915.856143,2881.423365,2846.990586,2812.557808,2778.12503,2745.116542,2628.620305,2585.946588,2543.272872,2500.599155,2457.925438,2415.251722,2372.578005,2329.904288,2287.230572,2244.556855,2201.883139,2159.209422,2116.535705,2073.861989
84,9572.450608,9572.450608,9572.450608,9572.450608,9572.450608,8883.387547,8561.929273,8259.698323,7972.895411,7711.174922,7480.135172,7276.189581,7101.504331,6948.536417,6819.430939,6699.979817,6586.292205,6473.5039,6359.098133,6247.413661,6142.001805,6043.18054,5957.194198,5874.343513,5799.251159,5729.66983,5661.232988,5594.895571,5529.595797,5466.660588,5403.725379,5340.790169,5277.85496,5217.103349,5156.351738,5095.600127,5034.848516,4974.096905,4916.540835,4858.984764,4801.428694,4743.872623,4686.316553,4632.358873,4578.401192,4524.443512,4470.485831,4416.528151,4365.65504,4314.78193,4263.908819,4213.035709,4162.162598,4110.962158,4063.851201,4016.740245,3969.629288,3922.518331,3877.604472,3832.690613,3787.776755,3742.862896,3697.949037,3655.761356,3613.573675,3571.385995,3529.198314,3487.010633,3446.598294,3406.185955,3365.773617,3325.361278,3284.948939,3246.995779,3209.042619,3171.08946,3133.1363,3095.18314,3057.927533,2928.292775,2880.893369,2833.493963,2786.094556,2738.69515,2691.295744,2643.896338,2596.496932,2549.097526,2501.698119,2454.298713,2406.899307,2359.499901,2312.100495
85,10703.46308,10703.46308,10703.46308,10703.46308,10703.46308,9955.514139,9617.915539,9280.642545,8961.461222,8658.302775,8381.708932,8136.384029,7921.04307,7737.155847,7575.697917,7438.378951,7312.798329,7193.579186,7076.342838,6956.864623,6841.308871,6731.936098,6630.015783,6539.106701,6452.761669,6373.720747,6298.31479,6224.643261,6152.170023,6082.201364,6012.232705,5942.264045,5872.295386,5805.189003,5738.082621,5670.976238,5603.869856,5536.763473,5473.314523,5409.865574,5346.416624,5282.967675,5219.518725,5159.176561,5098.834397,5038.492234,4978.15007,4917.807906,4860.987286,4804.166666,4747.346045,4690.525425,4633.704805,4580.746975,4527.502571,4474.258167,4421.013763,4367.769359,4317.91496,4268.060561,4218.206161,4168.351762,4118.497363,4071.490768,4024.484173,3977.477577,3930.470982,3883.464387,3838.931243,3794.398099,3749.864955,3705.331811,3660.798667,3618.496105,3576.193542,3533.89098,3491.588417,3449.285855,3408.519117,3263.610757,3210.929123,3158.247489,3105.565856,3052.884222,3000.202588,2947.520954,2894.83932,2842.157687,2789.476053,2736.794419,2684.112785,2631.431151,2578.749518
86,11929.98618,11929.98618,11929.98618,11929.98618,11929.98618,11123.49281,10769.0602,10415.3563,10060.0468,9722.820322,9403.686082,9110.199462,8851.277444,8622.762184,8427.787772,8258.146965,8113.891793,7980.850465,7856.626216,7733.653088,7611.163241,7490.745691,7377.6571,7271.264931,7176.882129,7086.462455,7001.416589,6920.710135,6840.814527,6763.026665,6685.238803,6607.450941,6529.663079,6455.565795,6381.468511,6307.371228,6233.273944,6159.17666,6088.459052,6017.741444,5947.023837,5876.306229,5805.588621,5739.070589,5672.552557,5606.034524,5539.516492,5472.99846,5410.025793,5347.053126,5284.08046,5221.107793,5158.135126,5097.216296,5038.607061,4979.997826,4921.38859,4862.779355,4807.127187,4751.475019,4695.822851,4640.170683,4584.518515,4532.431682,4480.344849,4428.258017,4376.171184,4324.084351,4274.587834,4225.091317,4175.594801,4126.098284,4076.601767,4029.670886,3982.740005,3935.809125,3888.878244,3841.947363,3796.325016,3636.110202,3577.640865,3519.171528,3460.702191,3402.232855,3343.763518,3285.294181,3226.824845,3168.355508,3109.886171,3051.416835,2992.947498,2934.478161,2876.008824
87,13224.76357,13224.76357,13224.76357,13224.76357,13224.76357,12373.24578,12010.98824,11641.8405,11269.72983,10896.61774,10540.39905,10202.75057,9895.057474,9620.391501,9379.832507,9173.077854,8993.741062,8839.842847,8702.456938,8569.833767,8445.187615,8315.72395,8191.42088,8075.023071,7965.225405,7865.278998,7769.926812,7679.031286,7591.751176,7505.456415,7419.161654,7332.866893,7246.572132,7164.795687,7083.019242,7001.242797,6919.466352,6837.689907,6759.778223,6681.866538,6603.954854,6526.043169,6448.131485,6374.636831,6301.142177,6227.647524,6154.15287,6080.658216,6010.824131,5940.990047,5871.155962,5801.321878,5731.487793,5663.908992,5598.64134,5533.373688,5468.106035,5402.838383,5341.404999,5279.971615,5218.53823,5157.104846,5095.671462,5037.798994,4979.926526,4922.054057,4864.181589,4806.309121,4751.527455,4696.745789,4641.964123,4587.182457,4532.400791,4480.288893,4428.176994,4376.065096,4323.953197,4271.841299,4221.477117,4044.68075,3979.921301,3915.161853,3850.402404,3785.642955,3720.883507,3656.124058,3591.364609,3526.605161,3461.845712,3397.086263,3332.326815,3267.567366,3202.807917
88,14579.48948,14579.48948,14579.48948,14579.48948,14579.48948,13680.67402,13323.27636,12946.45001,12560.53742,12171.07191,11780.58421,11404.27303,11049.33634,10724.28725,10435.0403,10181.60464,9963.563529,9774.812003,9612.628336,9468.220603,9330.586238,9198.824837,9066.790535,8939.384282,8818.666312,8704.998896,8599.657152,8497.71051,8400.543617,8305.928243,8211.31287,8116.697496,8022.082122,7931.72457,7841.367018,7751.009466,7660.651914,7570.294362,7484.542067,7398.789773,7313.037478,7227.285184,7141.532889,7060.339264,6979.145639,6897.952015,6816.75839,6735.564765,6658.81988,6582.074995,6505.330109,6428.585224,6351.840339,6277.228824,6205.137483,6133.046141,6060.9548,5988.863458,5920.755687,5852.647916,5784.540144,5716.432373,5648.324602,5584.306264,5520.287926,5456.269588,5392.25125,5328.232912,5267.650885,5207.068858,5146.48683,5085.904803,5025.322776,4967.791251,4910.259726,4852.7282,4795.196675,4737.66515,4681.532809,4487.51785,4416.007218,4344.496585,4272.985952,4201.475319,4129.964687,4058.454054,3986.943421,3915.432789,3843.922156,3772.411523,3700.900891,3629.390258,3557.879625
89,16005.73963,16005.73963,16005.73963,16005.73963,16005.73963,15062.48952,14712.94037,14343.63525,13951.82052,13547.84535,13138.27214,12730.45161,12334.69831,11962.61156,11619.7767,11314.33714,11048.06079,10817.39871,10618.68844,10447.00451,10297.44653,10152.74885,10015.74011,9878.289571,9746.793357,9622.032073,9503.419134,9392.290991,9283.175817,9179.289963,9075.404108,8971.518254,8867.632399,8768.19491,8668.75742,8569.319931,8469.882441,8370.444952,8276.075618,8181.706284,8087.336951,7992.967617,7898.598283,7809.071711,7719.545139,7630.018568,7540.491996,7450.965424,7366.695219,7282.425014,7198.154809,7113.884604,7029.614399,6947.854079,6868.45176,6789.04944,6709.647121,6630.244801,6555.037189,6479.829576,6404.621964,6329.414351,6254.206739,6183.163371,6112.120003,6041.076635,5970.033267,5898.989899,5832.047073,5765.104247,5698.161421,5631.218595,5564.275769,5500.715119,5437.154468,5373.593818,5310.033167,5246.472517,5185.262741,4972.458157,4893.604902,4814.751648,4735.898393,4657.045139,4578.191884,4499.33863,4420.485375,4341.63212,4262.778866,4183.925611,4105.072357,4026.219102,3947.365848
90-94,19758.39648,19758.39648,19758.39648,19758.39648,19758.39648,18848.79048,18647.2585,18323.87473,17921.88351,17514.9856,17128.60174,16696.30301,16247.97451,15794.52103,15370.62625,14998.02846,14633.53573,14263.94782,13932.20839,13639.01859,13398.86433,13207.72984,13041.97341,12920.64926,12736.73035,12509.94231,12303.38357,12168.94791,12088.22554,11983.59541,11878.96529,11774.33516,11669.70503,11539.05959,11408.41414,11277.7687,11147.12325,11016.47781,10888.8315,10761.18519,10633.53887,10505.89256,10378.24625,10267.87756,10157.50887,10047.14019,9936.7715,9826.402812,9729.099056,9631.795301,9534.491545,9437.18779,9339.884034,9230.339602,9139.466954,9048.594307,8957.721659,8866.849011,8747.983854,8629.118696,8510.253539,8391.388381,8272.523224,8188.439206,8104.355188,8020.271169,7936.187151,7852.103133,7761.63174,7671.160346,7580.688953,7490.217559,7399.746166,7326.22826,7252.710355,7179.192449,7105.674544,7032.156638,6945.21188,6669.215303,6568.296305,6467.377308,6366.458311,6265.539313,6164.620316,6063.701319,5962.782321,5861.863324,5760.944327,5660.025329,5559.106332,5458.187334,5357.268337
95-99,29486.09941,29486.09941,29486.09941,29486.09941,29486.09941,28052.04932,27557.57059,26910.62793,26464.66615,26218.2448,26062.92517,25816.3894,25423.33726,24951.53578,24477.48072,24012.95696,23491.24055,22947.11257,22398.8077,21891.39859,21448.75088,21008.25822,20562.38143,20162.09155,19818.07145,19529.54092,19304.14591,19113.30755,18973.04074,18725.70467,18478.36861,18231.03254,17983.69647,17842.3676,17701.03874,17559.70987,17418.38101,17277.05214,17089.20917,16901.3662,16713.52322,16525.68025,16337.83728,16156.4738,15975.11032,15793.74684,15612.38336,15431.01988,15272.72593,15114.43199,14956.13804,14797.8441,14639.55015,14505.5968,14363.9079,14222.21901,14080.53011,13938.84121,13802.14168,13665.44215,13528.74261,13392.04308,13255.34355,13083.65032,12911.9571,12740.26387,12568.57065,12396.87742,12274.3732,12151.86898,12029.36477,11906.86055,11784.35633,11652.48332,11520.6103,11388.73729,11256.86427,11124.99126,10992.2904,10649.48685,10496.26439,10343.04194,10189.81948,10036.59703,9883.37457,9730.152114,9576.929658,9423.707201,9270.484745,9117.262289,8964.039833,8810.817377,8657.594921
