Age,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
68,1189.813205,1189.813205,1189.813205,1189.813205,1189.813205,1088.621359,1062.539524,1039.44531,1018.240651,1000.402158,984.2604047,970.5626382,957.743624,945.6174996,933.2426054,921.2901567,909.1269325,901.5324957,893.805896,880.4434134,867.0226032,854.4832213,842.0848057,830.9101348,819.3878731,809.1872633,798.0446434,788.3941106,779.2750972,769.9124444,760.5497916,751.1871388,741.824486,732.9127811,724.0010762,715.0893713,706.1776664,697.2659615,689.2322207,681.19848,673.1647392,665.1309985,657.0972577,649.4586795,641.8201013,634.1815232,626.542945,618.9043668,611.7810796,604.6577924,597.5345053,590.4112181,583.2879309,576.0575208,569.1371338,562.2167468,555.2963597,548.3759727,541.9033511,535.4307294,528.9581078,522.4854861,516.0128645,509.9008937,503.7889229,497.676952,491.5649812,485.4530104,479.7202182,473.9874261,468.2546339,462.5218418,456.7890496,451.4414361,446.0938226,440.7462092,435.3985957,430.0509822,424.9934394,406.2061309,399.4409921,392.6758532,385.9107144,379.1455755,372.3804367,365.6152978,358.850159,352.0850201,345.3198812,338.5547424,331.7896035,325.0244647,318.2593258
69,1319.457593,1319.457593,1319.457593,1319.457593,1319.457593,1205.344357,1174.697376,1147.108305,1122.421839,1100.413017,1081.939481,1064.732014,1050.141434,1035.928018,1022.775853,1009.85308,997.3827545,989.7484223,981.6001768,967.126261,952.9492746,939.0647336,925.8344855,913.0837906,900.9366473,889.266652,877.6537932,866.3849489,856.1628131,845.988852,835.8148908,825.6409297,815.4669685,805.7238439,795.9807192,786.2375946,776.4944699,766.7513453,757.7893994,748.8274536,739.8655077,730.9035619,721.941616,713.4575256,704.9734352,696.4893447,688.0052543,679.5211639,671.8182397,664.1153155,656.4123914,648.7094672,641.006543,633.5437472,625.8262639,618.1087805,610.3912972,602.6738138,595.6094183,588.5450228,581.4806274,574.4162319,567.3518364,560.5879729,553.8241094,547.0602458,540.2963823,533.5325188,527.3080388,521.0835588,514.8590789,508.6345989,502.4101189,496.4872417,490.5643645,484.6414873,478.7186101,472.7957329,467.1663497,446.6386956,439.2102159,431.7817362,424.3532565,416.9247767,409.496297,402.0678173,394.6393376,387.2108579,379.7823782,372.3538985,364.9254188,357.4969391,350.0684594
70,1461.97352,1461.97352,1461.97352,1461.97352,1461.97352,1337.390039,1301.315491,1269.027471,1240.033217,1214.38386,1191.269177,1171.635052,1152.876361,1137.184928,1122.485578,1108.424263,1094.263674,1083.960832,1072.056746,1057.203348,1042.189515,1027.417165,1012.510685,998.8140796,985.2026706,972.2866515,959.991518,948.0588888,935.9501563,924.9748449,913.9995335,903.024222,892.0489106,881.4073308,870.765751,860.1241713,849.4825915,838.8410117,828.8299823,818.8189529,808.8079236,798.7968942,788.7858648,779.6693164,770.552768,761.4362195,752.3196711,743.2031227,734.6780154,726.1529081,717.6278008,709.1026935,700.5775862,692.519498,684.181224,675.84295,667.504676,659.166402,651.422821,643.67924,635.9356591,628.1920781,620.4484971,613.1159806,605.7834642,598.4509477,591.1184313,583.7859148,576.877453,569.9689912,563.0605294,556.1520676,549.2436058,542.7812987,536.3189916,529.8566846,523.3943775,516.9320704,510.7906209,488.4179799,480.2959619,472.1739439,464.0519259,455.9299079,447.8078899,439.6858719,431.5638539,423.4418359,415.3198179,407.1977999,399.075782,390.953764,382.831746
71,1619.051393,1619.051393,1619.051393,1619.051393,1619.051393,1482.113872,1443.617488,1406.194659,1372.480275,1341.86192,1314.920162,1290.280837,1269.715817,1249.469315,1233.066563,1216.682596,1201.551088,1186.335515,1171.668191,1156.840805,1140.684411,1124.62785,1108.836802,1093.277872,1078.875132,1064.676738,1051.057477,1037.980162,1025.416403,1013.239613,1001.062822,988.8860317,976.7092412,964.9408531,953.1724649,941.4040768,929.6356886,917.8673005,907.0856279,896.3039552,885.5222826,874.7406099,863.9589373,853.8697767,843.7806161,833.6914556,823.602295,813.5131344,804.1861409,794.8591474,785.5321538,776.2051603,766.8781668,758.0087446,748.9130825,739.8174205,730.7217584,721.6260963,713.2087207,704.7913451,696.3739695,687.9565939,679.5392183,671.4176456,663.296073,655.1745003,647.0529277,638.931355,631.5337433,624.1361315,616.7385198,609.340908,601.9432963,594.7197216,587.4961469,580.2725721,573.0489974,565.8254227,558.8522838,534.9135514,526.0290719,517.1445923,508.2601127,499.3756331,490.4911535,481.6066739,472.7221943,463.8377148,454.9532352,446.0687556,437.184276,428.2997964,419.4153168
72,1787.925105,1787.925105,1787.925105,1787.925105,1787.925105,1641.324657,1600.056521,1559.350152,1520.495463,1484.599683,1452.765892,1424.277144,1398.442898,1376.330366,1355.231972,1337.905585,1319.808639,1303.413921,1287.317881,1271.801551,1255.091995,1238.340669,1221.068883,1205.027333,1187.988935,1172.640922,1157.440443,1143.28957,1129.139945,1115.883861,1102.627778,1089.371694,1076.11561,1063.133989,1050.152369,1037.170748,1024.189128,1011.207507,999.3189799,987.4304527,975.5419256,963.6533984,951.7648713,940.6858475,929.6068238,918.5278,907.4487763,896.3697525,885.9543203,875.5388882,865.123456,854.7080239,844.2925917,834.4367975,824.7247112,815.012625,805.3005387,795.5884524,786.2028429,776.8172333,767.4316238,758.0460142,748.6604047,739.776409,730.8924134,722.0084177,713.1244221,704.2404264,695.8880847,687.535743,679.1834012,670.8310595,662.4787178,654.6638588,646.8489998,639.0341409,631.2192819,623.4044229,616.0286807,589.2365805,579.4468035,569.6570264,559.8672494,550.0774723,540.2876952,530.4979182,520.7081411,510.918364,501.128587,491.3388099,481.5490329,471.7592558,461.9694787
73,1974.925959,1974.925959,1974.925959,1974.925959,1974.925959,1813.698225,1772.953859,1729.863281,1687.542292,1646.393341,1608.500134,1575.181789,1545.010248,1517.928838,1494.288016,1471.549241,1452.778478,1433.879258,1415.983828,1398.560782,1381.561105,1363.861549,1345.642174,1327.979373,1310.666091,1293.001948,1276.36474,1260.117276,1245.219572,1230.372432,1215.525292,1200.678151,1185.831011,1171.804768,1157.778524,1143.752281,1129.726037,1115.699794,1102.375942,1089.052091,1075.728239,1062.404388,1049.080536,1036.987435,1024.894334,1012.801233,1000.708132,988.6150306,977.0627654,965.5105002,953.9582349,942.4059697,930.8537045,919.834012,909.3518437,898.8696754,888.387507,877.9053387,867.4308785,856.9564182,846.481958,836.0074977,825.5330375,815.7934298,806.0538222,796.3142145,786.5746069,776.8349992,767.5787041,758.3224089,749.0661138,739.8098186,730.5535235,721.9535225,713.3535215,704.7535204,696.1535194,687.5535184,679.4095779,649.9070373,639.1143653,628.3216934,617.5290214,606.7363494,595.9436775,585.1510055,574.3583335,563.5656616,552.7729896,541.9803177,531.1876457,520.3949737,509.6023018
74,2186.604394,2186.604394,2186.604394,2186.604394,2186.604394,2006.165595,1962.554647,1919.21632,1873.827897,1828.643244,1785.290965,1746.246277,1710.789458,1679.138199,1650.269845,1625.438955,1601.159121,1580.749507,1560.107779,1541.692356,1522.44459,1503.919125,1485.178463,1465.68993,1446.718519,1428.144657,1409.080561,1392.34471,1374.689088,1358.304649,1341.920211,1325.535772,1309.151333,1293.78247,1278.413607,1263.044745,1247.675882,1232.307019,1217.720403,1203.133787,1188.54717,1173.960554,1159.373938,1145.738802,1132.103667,1118.468531,1104.833396,1091.19826,1078.473932,1065.749604,1053.025277,1040.300949,1027.576621,1016.037154,1004.324325,992.6114952,980.8986657,969.1858363,957.6736936,946.1615509,934.6494081,923.1372654,911.6251227,900.965359,890.3055953,879.6458315,868.9860678,858.3263041,848.0517944,837.7772848,827.5027751,817.2282655,806.9537558,797.6239409,788.294126,778.9643112,769.6344963,760.3046814,750.4811515,718.0393333,706.1289696,694.218606,682.3082423,670.3978786,658.4875149,646.5771513,634.6667876,622.7564239,610.8460602,598.9356966,587.0253329,575.1149692,563.2046055
75,2430.559824,2430.559824,2430.559824,2430.559824,2430.559824,2227.294097,2176.845769,2129.352189,2084.465426,2036.005983,1989.567729,1943.456893,1902.116275,1864.744743,1831.2104,1800.53779,1773.882984,1747.918031,1726.039342,1703.652725,1683.113251,1663.053158,1642.96247,1622.399862,1601.459919,1580.704562,1561.092765,1541.391925,1522.728654,1504.642694,1486.556734,1468.470773,1450.384813,1433.296646,1416.208479,1399.120313,1382.032146,1364.943979,1348.745699,1332.547419,1316.349138,1300.150858,1283.952578,1268.850016,1253.747453,1238.644891,1223.542328,1208.439766,1194.477403,1180.515041,1166.552678,1152.590316,1138.627953,1125.330362,1112.263892,1099.197421,1086.130951,1073.06448,1060.438703,1047.812926,1035.18715,1022.561373,1009.935596,998.0773859,986.2191758,974.3609658,962.5027557,950.6445456,939.4353213,928.226097,917.0168727,905.8076484,894.5984241,884.0478632,873.4973023,862.9467413,852.3961804,841.8456195,832.2606106,795.603969,782.4216828,769.2393966,756.0571104,742.8748242,729.692538,716.5102518,703.3279656,690.1456794,676.9633932,663.781107,650.5988208,637.4165346,624.2342484
76,2718.845321,2718.845321,2718.845321,2718.845321,2718.845321,2485.084872,2424.212542,2370.832076,2320.813481,2272.244546,2222.106786,2172.501823,2124.371006,2080.878097,2041.060613,2005.225675,1972.616131,1943.881157,1916.130793,1892.041748,1868.569466,1845.741157,1823.329921,1801.624653,1779.27949,1757.200058,1734.914201,1713.834641,1692.275487,1672.344608,1652.413729,1632.482849,1612.55197,1593.56875,1574.585531,1555.602311,1536.619092,1517.635872,1499.558752,1481.481632,1463.404513,1445.327393,1427.250273,1410.461341,1393.672409,1376.883478,1360.094546,1343.305614,1327.714576,1312.123537,1296.532499,1280.94146,1265.350422,1250.79685,1236.287509,1221.778168,1207.268826,1192.759485,1178.796526,1164.833567,1150.870607,1136.907648,1122.944689,1109.763116,1096.581543,1083.399969,1070.218396,1057.036823,1044.633632,1032.230441,1019.82725,1007.424058,995.0208672,983.3863734,971.7518796,960.1173858,948.482892,936.8483982,924.890252,884.8849743,870.2438356,855.6026969,840.9615582,826.3204195,811.6792808,797.0381421,782.3970034,767.7558647,753.114726,738.4735873,723.8324486,709.1913099,694.5501712
77,3055.756891,3055.756891,3055.756891,3055.756891,3055.756891,2786.753181,2712.707801,2648.086557,2590.377048,2537.567398,2485.953873,2432.696354,2380.215807,2329.030933,2282.776642,2240.63725,2202.866756,2167.797304,2137.248422,2106.918341,2080.764232,2054.870561,2029.918751,2005.454314,1981.731833,1957.938464,1933.486351,1909.660969,1886.956547,1864.640729,1842.32491,1820.009092,1797.693273,1776.591567,1755.489862,1734.388156,1713.286451,1692.184745,1672.044361,1651.903976,1631.763592,1611.623207,1591.482823,1572.882396,1554.281968,1535.681541,1517.081113,1498.480686,1480.983687,1463.486688,1445.989688,1428.492689,1410.99569,1394.226163,1378.121316,1362.016469,1345.911621,1329.806774,1314.516997,1299.22722,1283.937442,1268.647665,1253.357888,1238.541086,1223.724284,1208.907483,1194.090681,1179.273879,1165.333885,1151.393891,1137.453898,1123.513904,1109.57391,1096.566893,1083.559875,1070.552858,1057.54584,1044.538823,1032.419797,987.1850164,970.870081,954.5551457,938.2402103,921.9252749,905.6103395,889.2954041,872.9804688,856.6655334,840.350598,824.0356626,807.7207272,791.4057918,775.0908565
78,3452.522487,3452.522487,3452.522487,3452.522487,3452.522487,3138.484961,3047.877202,2969.070706,2899.797658,2839.172173,2782.361629,2727.400854,2670.328704,2615.274793,2560.96191,2511.237551,2466.495784,2426.239204,2388.657214,2355.581564,2323.068433,2294.641312,2266.225716,2239.267308,2212.027526,2186.161897,2160.260915,2133.657032,2107.91306,2082.975447,2058.037834,2033.100221,2008.162608,1984.604919,1961.047229,1937.48954,1913.93185,1890.374161,1868.164746,1845.955331,1823.745915,1801.5365,1779.327085,1758.233788,1737.140491,1716.047195,1694.953898,1673.860601,1654.588799,1635.316998,1616.045196,1596.773395,1577.501593,1558.064939,1540.070039,1522.075139,1504.080238,1486.085338,1469.10194,1452.118542,1435.135143,1418.151745,1401.168347,1384.545322,1367.922298,1351.299273,1334.676249,1318.053224,1302.605424,1287.157623,1271.709823,1256.262022,1240.814222,1226.166742,1211.519261,1196.871781,1182.2243,1167.57682,1153.643044,1103.816232,1085.604249,1067.392265,1049.180282,1030.968299,1012.756315,994.5443321,976.3323488,958.1203655,939.9083822,921.6963989,903.4844156,885.2724323,867.060449
79,3910.485468,3910.485468,3910.485468,3910.485468,3910.485468,3549.091266,3436.735196,3339.30827,3255.141857,3181.52879,3115.968567,3055.465225,2997.504416,2936.432495,2877.31153,2819.179794,2767.358101,2719.696665,2676.802475,2636.132885,2600.558438,2565.195476,2534.160455,2503.390557,2473.187377,2443.741927,2415.543258,2386.524248,2358.051802,2330.288812,2302.525822,2274.762831,2246.999841,2220.458472,2193.917103,2167.375733,2140.834364,2114.292995,2089.592228,2064.891461,2040.190694,2015.489927,1990.78916,1967.4927,1944.196241,1920.899781,1897.603322,1874.306862,1852.381876,1830.45689,1808.531903,1786.606917,1764.681931,1743.853942,1723.458411,1703.062879,1682.667348,1662.271816,1643.327912,1624.384009,1605.440105,1586.496202,1567.552298,1549.037684,1530.52307,1512.008456,1493.493842,1474.979228,1457.792696,1440.606165,1423.419633,1406.233102,1389.04657,1372.531703,1356.016836,1339.50197,1322.987103,1306.472236,1291.335093,1235.452751,1215.087864,1194.722976,1174.358089,1153.993201,1133.628314,1113.263426,1092.898539,1072.533651,1052.168764,1031.803876,1011.438988,991.0741009,970.7092134
80,4438.304421,4438.304421,4438.304421,4438.304421,4438.304421,4022.033213,3887.188145,3766.916814,3662.232982,3572.017469,3493.510017,3423.450499,3359.062715,3297.846717,3232.281162,3169.652044,3108.056919,3051.772164,3001.233899,2955.241066,2911.803557,2873.590416,2835.57944,2801.49375,2767.057637,2734.383258,2701.582136,2670.790682,2639.957413,2608.697458,2577.437504,2546.177549,2514.917594,2485.613006,2456.308418,2427.003831,2397.699243,2368.394655,2340.58451,2312.774364,2284.964219,2257.154073,2229.343928,2203.233606,2177.123285,2151.012963,2124.902642,2098.79232,2074.08956,2049.3868,2024.684039,1999.981279,1975.278519,1952.365164,1929.691796,1907.018427,1884.345059,1861.67169,1840.376103,1819.080515,1797.784928,1776.48934,1755.193753,1734.554476,1713.915198,1693.275921,1672.636643,1651.997366,1632.657507,1613.317648,1593.977788,1574.637929,1555.29807,1537.104808,1518.911546,1500.718285,1482.525023,1464.331761,1446.572835,1383.764024,1360.9681,1338.172177,1315.376253,1292.58033,1269.784406,1246.988483,1224.192559,1201.396636,1178.600713,1155.804789,1133.008866,1110.212942,1087.417019
81,5033.459714,5033.459714,5033.459714,5033.459714,5033.459714,4564.916224,4405.83324,4260.76698,4132.33242,4020.819519,3923.1874,3839.099843,3764.502883,3695.446529,3629.490168,3560.489871,3493.866462,3428.519533,3368.600412,3315.184935,3265.912661,3219.350938,3177.558385,3136.320441,3099.317454,3061.54211,3025.748197,2990.071288,2955.27991,2920.983138,2886.686366,2852.389593,2818.092821,2785.168972,2752.245123,2719.321274,2686.397425,2653.473576,2622.459537,2591.445497,2560.431458,2529.417418,2498.403379,2468.887122,2439.370865,2409.854609,2380.338352,2350.822095,2323.315046,2295.807996,2268.300947,2240.793897,2213.286848,2187.169436,2161.778618,2136.3878,2110.996982,2085.606164,2061.678309,2037.750453,2013.822598,1989.894742,1965.966887,1943.133885,1920.300883,1897.467881,1874.634879,1851.801877,1830.241151,1808.680425,1787.119699,1765.558973,1743.998247,1723.449345,1702.900443,1682.35154,1661.802638,1641.253736,1621.854837,1551.181851,1525.666111,1500.15037,1474.634629,1449.118889,1423.603148,1398.087407,1372.571667,1347.055926,1321.540185,1296.024445,1270.508704,1244.992963,1219.477223
82,5706.555968,5706.555968,5706.555968,5706.555968,5706.555968,5178.996051,5001.122925,4830.007803,4675.128054,4536.61698,4415.599256,4312.058613,4221.612357,4141.887192,4068.628177,3998.635595,3924.444824,3853.410646,3784.431334,3720.91116,3663.403267,3610.760009,3560.988032,3516.105149,3470.887841,3430.640091,3389.422342,3349.779084,3310.622781,3272.417926,3234.213071,3196.008215,3157.80336,3121.020905,3084.238449,3047.455994,3010.673538,2973.891083,2939.40327,2904.915458,2870.427645,2835.939833,2801.45202,2768.4355,2735.41898,2702.402459,2669.385939,2636.369419,2605.653206,2574.936992,2544.220779,2513.504565,2482.788352,2452.534529,2424.068681,2395.602832,2367.136984,2338.671135,2311.824515,2284.977896,2258.131276,2231.284657,2204.438037,2179.09198,2153.745922,2128.399865,2103.053807,2077.70775,2053.334573,2028.961396,2004.588219,1980.215042,1955.841865,1932.898478,1909.955091,1887.011703,1864.068316,1841.124929,1819.247804,1740.425313,1711.854983,1683.284653,1654.714323,1626.143993,1597.573663,1569.003332,1540.433002,1511.862672,1483.292342,1454.722012,1426.151682,1397.581352,1369.011022
83,6465.146299,6465.146299,6465.146299,6465.146299,6465.146299,5875.794144,5676.838316,5485.122599,5301.681735,5134.461574,4986.423929,4857.560461,4745.991436,4649.731597,4564.105447,4485.589933,4410.149858,4332.811288,4256.656639,4182.759925,4115.615405,4054.217193,3997.611235,3943.898979,3895.36378,3846.388948,3802.104142,3756.878974,3712.877026,3670.247764,3627.618502,3584.989239,3542.359977,3501.206017,3460.052057,3418.898097,3377.744137,3336.590177,3297.811164,3259.032151,3220.253138,3181.474125,3142.695112,3106.18314,3069.671168,3033.159196,2996.647224,2960.135252,2925.352618,2890.569985,2855.787351,2821.004718,2786.222084,2753.442641,2721.620338,2689.798035,2657.975731,2626.153428,2595.880176,2565.606925,2535.333673,2505.060422,2474.78717,2446.550493,2418.313816,2390.07714,2361.840463,2333.603786,2306.137222,2278.670658,2251.204093,2223.737529,2196.270965,2170.68567,2145.100375,2119.515079,2093.929784,2068.344489,2043.213634,1955.561928,1923.569803,1891.577677,1859.585552,1827.593427,1795.601301,1763.609176,1731.61705,1699.624925,1667.632799,1635.640674,1603.648548,1571.656423,1539.664297
84,7310.873855,7310.873855,7310.873855,7310.873855,7310.873855,6660.704018,6444.130511,6230.453628,6024.066992,5825.872984,5648.033329,5487.504977,5349.892934,5230.019352,5125.354534,5034.503804,4950.964288,4871.484474,4787.747662,4706.638156,4628.755127,4556.981139,4491.501158,4430.824775,4373.382977,4320.698194,4267.280081,4218.694656,4168.704709,4121.169961,4073.635213,4026.100465,3978.565717,3932.532672,3886.499627,3840.466581,3794.433536,3748.400491,3704.715893,3661.031295,3617.346696,3573.662098,3529.9775,3489.144401,3448.311302,3407.478204,3366.645105,3325.812006,3287.173722,3248.535438,3209.897154,3171.25887,3132.620586,3093.773412,3057.968646,3022.16388,2986.359113,2950.554347,2916.549015,2882.543682,2848.53835,2814.533017,2780.527685,2748.886099,2717.244514,2685.602928,2653.961343,2622.319757,2591.586466,2560.853176,2530.119885,2499.386595,2468.653304,2439.951116,2411.248927,2382.546739,2353.84455,2325.142362,2297.034708,2198.359451,2162.456911,2126.554372,2090.651832,2054.749292,2018.846752,1982.944212,1947.041672,1911.139132,1875.236592,1839.334052,1803.431512,1767.528972,1731.626433
85,8245.723261,8245.723261,8245.723261,8245.723261,8245.723261,7527.26068,7300.26417,7067.363799,6836.901194,6616.005607,6402.993403,6210.227162,6038.530632,5890.691923,5761.796325,5651.005944,5554.083686,5463.960748,5378.565045,5289.501798,5204.473771,5121.803812,5045.969738,4975.858796,4910.141093,4848.289763,4790.969696,4733.192519,4679.244962,4625.988518,4572.732075,4519.475631,4466.219187,4414.690206,4363.161224,4311.632243,4260.103261,4208.57428,4159.977767,4111.381254,4062.78474,4014.188227,3965.591714,3919.671457,3873.7512,3827.830944,3781.910687,3735.99043,3692.545554,3649.100679,3605.655803,3562.210928,3518.766052,3477.676524,3436.786409,3395.896294,3355.006178,3314.116063,3276.145487,3238.174911,3200.204334,3162.233758,3124.263182,3088.518221,3052.77326,3017.028298,2981.283337,2945.538376,2911.327318,2877.11626,2842.905201,2808.694143,2774.483085,2742.14719,2709.811296,2677.475401,2645.139507,2612.803612,2582.527779,2471.02893,2430.75975,2390.490569,2350.221388,2309.952208,2269.683027,2229.413846,2189.144666,2148.875485,2108.606304,2068.337124,2028.067943,1987.798762,1947.529582
86,9271.76688,9271.76688,9271.76688,9271.76688,9271.76688,8485.030725,8246.95122,8002.421397,7752.663914,7504.988906,7265.702632,7038.411098,6831.57793,6647.109236,6487.920878,6349.78116,6230.880598,6127.503641,6030.587417,5939.194556,5845.170821,5754.697394,5666.589904,5586.343079,5512.00673,5441.384877,5374.646617,5312.636921,5249.563335,5189.713481,5129.863628,5070.013774,5010.16392,4953.363526,4896.563133,4839.762739,4782.962346,4726.161952,4671.45764,4616.753328,4562.049016,4507.344704,4452.640392,4401.287962,4349.935531,4298.583101,4247.23067,4195.87824,4147.128082,4098.377924,4049.627767,4000.877609,3952.127451,3906.301,3860.642637,3814.984273,3769.32591,3723.667546,3680.905517,3638.143489,3595.38146,3552.619432,3509.857403,3469.72806,3429.598717,3389.469373,3349.34003,3309.210687,3271.030853,3232.851019,3194.671184,3156.49135,3118.311516,3082.167428,3046.02334,3009.879251,2973.735163,2937.591075,2902.449112,2778.179156,2733.055422,2687.931688,2642.807955,2597.684221,2552.560487,2507.436753,2462.31302,2417.189286,2372.065552,2326.941819,2281.818085,2236.694351,2191.570617
87,10394.2561,10394.2561,10394.2561,10394.2561,10394.2561,9535.879952,9290.492157,9034.95365,8772.577371,8504.437165,8238.666365,7981.35785,7736.061134,7512.815195,7317.021502,7146.724789,6998.620009,6870.667881,6759.823773,6657.058497,6559.884042,6459.478523,6364.101971,6270.580781,6184.935701,6104.951136,6030.067735,5958.055291,5889.937107,5823.047494,5756.157882,5689.268269,5622.378656,5558.554096,5494.729536,5430.904976,5367.080416,5303.255856,5242.264381,5181.272906,5120.281431,5059.289956,4998.298481,4941.033772,4883.769064,4826.504355,4769.239647,4711.974938,4657.341296,4602.707654,4548.074013,4493.440371,4438.806729,4385.612752,4334.959325,4284.305899,4233.652472,4182.999045,4134.818227,4086.637408,4038.45659,3990.275771,3942.094953,3897.065317,3852.035681,3807.006045,3761.976409,3716.946773,3674.488347,3632.029921,3589.571496,3547.11307,3504.654644,3463.8672,3423.079755,3382.292311,3341.504866,3300.717422,3261.778465,3123.067637,3072.534143,3022.000649,2971.467155,2920.933661,2870.400167,2819.866673,2769.33318,2718.799686,2668.266192,2617.732698,2567.199204,2516.66571,2466.132216
88,11620.82099,11620.82099,11620.82099,11620.82099,11620.82099,10680.18244,10432.7197,10170.5147,9895.809553,9614.403575,9325.175031,9039.195055,8762.387121,8499.174202,8261.649607,8049.339825,7866.570214,7709.511623,7572.468041,7455.135548,7345.667204,7241.715469,7135.660099,7033.671519,6935.01643,6844.381998,6759.399428,6678.219811,6600.264282,6525.795735,6451.327188,6376.858641,6302.390094,6231.242137,6160.094179,6088.946222,6017.798264,5946.650307,5878.511045,5810.371783,5742.232522,5674.09326,5605.953998,5541.686054,5477.418109,5413.150165,5348.88222,5284.614276,5224.022661,5163.431047,5102.839432,5042.247818,4981.656203,4922.078019,4864.918829,4807.759639,4750.600449,4693.441259,4639.963113,4586.484967,4533.006821,4479.528675,4426.050529,4375.310109,4324.569688,4273.829268,4223.088847,4172.348427,4124.959311,4077.570196,4030.18108,3982.791965,3935.402849,3889.642624,3843.882398,3798.122173,3752.361947,3706.601722,3662.78742,3508.682306,3452.169091,3395.655875,3339.14266,3282.629444,3226.116228,3169.603013,3113.089797,3056.576582,3000.063366,2943.550151,2887.036935,2830.52372,2774.010504
89,12955.20873,12955.20873,12955.20873,12955.20873,12955.20873,11928.62615,11670.91295,11405.27408,11125.92914,10831.98216,10532.35898,10221.52192,9913.426955,9616.791904,9334.596174,9078.528089,8852.967007,8657.197106,8487.503301,8341.838266,8215.948606,8100.216773,7990.058453,7877.532164,7769.244395,7665.28532,7568.479119,7477.958424,7390.961121,7307.873427,7224.785732,7141.698038,7058.610343,6979.310076,6900.009809,6820.709541,6741.409274,6662.109007,6586.225198,6510.34139,6434.457581,6358.573773,6282.689964,6210.696926,6138.703888,6066.710849,5994.717811,5922.724773,5855.037213,5787.349653,5719.662092,5651.974532,5584.286972,5519.208377,5455.582815,5391.957254,5328.331692,5264.70613,5204.26886,5143.831591,5083.394321,5022.957052,4962.519782,4905.916853,4849.313924,4792.710994,4736.108065,4679.505136,4626.361733,4573.21833,4520.074927,4466.931524,4413.788121,4362.726318,4311.664515,4260.602712,4209.540909,4158.479106,4109.899783,3937.671822,3874.49621,3811.320597,3748.144984,3684.969372,3621.793759,3558.618146,3495.442534,3432.266921,3369.091309,3305.915696,3242.740083,3179.564471,3116.388858
90-94,16967.81696,16967.81696,16967.81696,16967.81696,16967.81696,15819.44356,15667.53173,15405.45393,15082.51761,14757.55734,14435.01605,14086.09333,13717.07014,13355.96369,13018.01286,12707.47022,12391.03253,12055.95253,11744.70213,11474.01159,11252.56044,11075.0438,10925.93642,10816.68272,10658.82348,10463.92695,10283.54184,10163.08544,10095.27891,10005.94858,9916.618241,9827.287906,9737.957571,9628.583343,9519.209115,9409.834887,9300.460659,9191.086431,9082.471062,8973.855693,8865.240325,8756.624956,8648.009587,8554.444633,8460.879678,8367.314724,8273.749769,8180.184815,8099.951633,8019.718452,7939.48527,7859.252089,7779.018907,7683.71434,7610.910153,7538.105966,7465.301778,7392.497591,7288.90431,7185.311029,7081.717748,6978.124467,6874.531186,6807.136539,6739.741891,6672.347244,6604.952596,6537.557949,6462.909637,6388.261326,6313.613014,6238.964703,6164.316391,6101.669864,6039.023337,5976.376811,5913.730284,5851.083757,5781.903048,5546.481626,5462.05474,5377.627855,5293.200969,5208.774084,5124.347198,5039.920313,4955.493428,4871.066542,4786.639657,4702.212771,4617.785886,4533.359,4448.932115
95-99,26772.9365,26772.9365,26772.9365,26772.9365,26772.9365,24852.29521,24353.97797,23710.8896,23231.36169,22951.73071,22773.90541,22556.38426,22223.96078,21822.06971,21416.07391,21000.94059,20547.69071,20066.59376,19598.64954,19156.29917,18748.39493,18337.22912,17913.25352,17529.20375,17200.06017,16928.45298,16710.40379,16527.93661,16391.16907,16177.96514,15964.76122,15751.55729,15538.35336,15406.90763,15275.46191,15144.01618,15012.57046,14881.12473,14718.74462,14556.3645,14393.98439,14231.60427,14069.22416,13910.4635,13751.70284,13592.94219,13434.18153,13275.42087,13135.68521,12995.94956,12856.2139,12716.47825,12576.74259,12459.42387,12335.56152,12211.69918,12087.83683,11963.97448,11845.67017,11727.36586,11609.06155,11490.75724,11372.45293,11222.56639,11072.67986,10922.79332,10772.90679,10623.02025,10519.12726,10415.23427,10311.34129,10207.4483,10103.55531,9991.395141,9879.234972,9767.074803,9654.914634,9542.754465,9431.06812,9110.279774,8976.842861,8843.405948,8709.969036,8576.532123,8443.09521,8309.658298,8176.221385,8042.784472,7909.347559,7775.910647,7642.473734,7509.036821,7375.599909
